ED ID NormlizedTimeoffset
ED 586 -1.829771
ED 587 1.507904
ED 588 2.274875
ED 589 -0.637385
ED 590 1.622053
ED 591 0.301991
ED 592 0.413897
ED 593 -0.326990
ED 594 -0.336240
ED 595 0.571529
ED 596 -0.590025
ED 597 -0.465019
ED 598 -1.288295
ED 599 0.269403
ED 600 2.854307
ED 601 -1.236135
ED 602 0.167250
ED 603 1.395404
ED 604 1.972134
ED 605 -2.585668
ED 606 1.642034
ED 607 -2.000367
ED 608 -1.191496
ED 609 -0.537322
ED 610 -0.632000
ED 611 -1.191243
ED 612 -2.539349
ED 613 -1.523455
ED 614 -0.469537
ED 615 -0.998319
ED 616 -0.397229
ED 617 2.165358
ED 618 -3.232661
ED 619 -0.894688
ED 620 0.078061
ED 621 -0.426088
ED 622 1.647458
ED 623 0.670212
ED 624 -2.170499
ED 625 1.271555
ED 626 1.098416
ED 627 1.935306
ED 628 -0.400503
ED 629 0.550468
ED 630 0.518189
ED 631 -1.283163
ED 632 -2.452517
ED 633 2.833394
ED 634 2.122379
ED 635 3.365376
ED 636 1.922475
ED 637 0.802670
ED 638 1.833837
ED 639 1.638435
ED 640 2.358839
ED 641 -0.167785
ED 642 2.546348
ED 643 0.209988
ED 644 0.341541
ED 645 1.894746
ED 646 -1.170327
ED 647 0.790627
ED 648 0.913293
ED 649 0.310821
ED 650 3.441147
ED 651 0.706999
ED 652 -0.042351
ED 653 -0.165407
ED 654 -1.341139
ED 655 1.097882
ED 656 -1.952631
ED 657 0.337000
ED 658 0.423803
ED 659 2.329145
ED 660 0.084737
ED 661 2.187277
ED 662 1.867285
ED 663 4.286242
ED 664 0.825541
ED 665 2.521511
ED 666 -1.339388
ED 667 -3.310544
ED 668 -2.614536
ED 669 1.304345
ED 670 -1.659022
ED 671 -1.558166
ED 672 0.921147
ED 673 0.917439
ED 674 0.493470
ED 675 0.902902
ED 676 -2.353173
ED 677 -2.071230
ED 678 -0.691692
ED 679 0.056072
ED 680 -0.879076
ED 681 -0.270828
ED 682 -1.546184
ED 683 -3.034682
ED 684 2.784163
ED 685 0.883922
ED 686 1.906842
ED 687 -1.574909
ED 688 0.115777
ED 689 1.280517
ED 690 0.934551
ED 691 -0.449277
ED 692 1.561737
ED 693 -0.923596
ED 694 -0.414787
ED 695 1.014492
ED 696 0.451684
ED 697 -3.511720
ED 698 -3.792734
ED 699 -1.395235
ED 700 3.612882
ED 701 -1.478045
ED 702 -2.249133
ED 703 1.531817
ED 704 -3.983413
ED 705 2.929027
ED 706 0.693091
ED 707 -1.499265
ED 708 -0.554609
ED 709 -4.103574
ED 710 -2.780377
ED 711 1.272237
ED 712 -1.240830
ED 713 -3.950566
ED 714 -1.424664
ED 715 1.250902
ED 716 -0.800057
ED 717 1.606367
ED 718 2.056682
ED 719 2.339931
ED 720 2.124629
ED 721 2.545246
ED 722 0.626729
ED 723 1.004276
ED 724 1.722722
ED 725 -0.204470
ED 726 -0.539403
ED 727 0.833829
ED 728 -0.744311
ED 729 1.047635
ED 730 0.738150
ED 731 1.837308
ED 732 -2.390172
ED 733 4.015709
ED 734 -1.066187
ED 735 -0.522687
ED 736 -0.174628
ED 737 -0.918992
ED 738 1.391809
ED 739 -0.399901
ED 740 -1.288568
ED 741 1.374968
ED 742 -1.130976
ED 743 0.116251
ED 744 0.604357
ED 745 -0.344557
ED 746 1.841412
ED 747 1.928120
ED 748 0.936635
ED 749 2.205525
ED 750 1.272382
ED 751 -0.178348
ED 752 0.154222
ED 753 1.194448
ED 754 0.705943
ED 755 1.242817
ED 756 0.141921
ED 757 -1.283299
ED 758 -0.703452
ED 759 4.490087
ED 760 4.162519
ED 761 2.983522
ED 762 0.251327
ED 763 -0.959556
ED 764 -1.269239
ED 765 1.979080
ED 766 0.742828
ED 767 -0.288810
ED 768 0.515930
ED 769 1.418294
ED 770 2.583879
ED 771 3.245673
ED 772 2.169701
ED 773 2.572991
ED 774 -1.652059
ED 775 -0.085702
ED 776 -1.471659
ED 777 -1.359875
ED 778 1.651732
ED 779 -1.379489
ED 780 1.231786
ED 781 2.616571
ED 782 1.734981
ED 783 0.998361
ED 784 -0.204042
ED 785 1.703507
ED 786 -1.264538
ED 787 1.560246
ED 788 2.193404
ED 789 2.722134
ED 790 -0.210737
ED 791 1.766643
ED 792 2.192006
ED 793 -0.290329
ED 794 0.048132
ED 795 -0.415777
ED 796 0.450414
ED 797 -0.325571
ED 798 -1.148636
ED 799 3.460938
ED 800 1.236544
ED 801 -0.593143
ED 802 2.389160
ED 803 -1.299671
ED 804 -0.135976
ED 805 1.539715
ED 806 -0.868165
ED 807 -0.209731
ED 808 -0.219007
ED 809 -0.807325
ED 810 -4.094784
ED 811 -2.085753
ED 812 -0.794672
ED 813 -2.134876
ED 814 0.283071
ED 815 2.423367
ED 816 2.249999
ED 817 -2.230192
ED 818 0.851385
ED 819 0.054823
ED 820 -3.227310
ED 821 2.645082
ED 822 0.497980
ED 823 3.897561
ED 824 3.152572
ED 825 2.404702
ED 826 0.005333
ED 827 2.200653
ED 828 1.678465
ED 829 0.560807
ED 830 0.252644
ED 831 0.874847
ED 832 1.799463
ED 833 -0.239748
ED 834 3.685379
ED 835 1.774575
ED 836 0.575564
ED 837 0.343491
ED 838 3.384940
ED 839 1.950143
ED 840 1.727647
ED 841 2.381642
ED 842 0.092851
ED 843 -0.039577
ED 844 0.561523
ED 845 2.088890
ED 846 1.070709
ED 847 1.142769
ED 848 1.658850
ED 849 2.347270
ED 850 1.822943
ED 851 1.469489
ED 852 0.634260
ED 853 0.756095
ED 854 0.300812
ED 855 0.851667
ED 856 -0.807683
ED 857 1.249057
ED 858 -1.076322
ED 859 0.453801
ED 860 0.887842
ED 861 -1.684963
ED 862 0.823011
ED 863 -0.056841
ED 864 2.042711
ED 865 1.490560
ED 866 1.546647
ED 867 2.092103
ED 868 0.024952
ED 869 0.929103
ED 870 0.338470
ED 871 2.227409
ED 872 0.059365
ED 873 2.109946
ED 874 0.275430
ED 875 0.612627
ED 876 -0.177409
ED 877 -0.221643
ED 878 -1.495811
ED 879 -2.384750
ED 880 0.857533
ED 881 -1.358856
ED 882 1.060882
ED 883 0.482808
ED 884 2.017571
ED 885 -0.193756
ED 886 1.793984
ED 887 1.847614
ED 888 1.365743
ED 889 3.413010
ED 890 1.962045
ED 891 2.451180
ED 892 2.535070
ED 893 0.316305
ED 894 3.010339
ED 895 2.588648
ED 896 3.790354
ED 897 1.844803
ED 898 2.398146
ED 899 1.613349
ED 900 2.902601
ED 901 0.937008
ED 902 4.952194
ED 903 2.336873
ED 904 2.068738
ED 905 3.031767
ED 906 3.132956
ED 907 3.842773
ED 908 1.693016
ED 909 3.375417
ED 910 1.271604
ED 911 0.067575
ED 912 2.838099
ED 913 3.730146
ED 914 -0.480321
ED 915 -0.371475
ED 916 -0.732088
ED 917 1.084808
ED 918 3.109785
ED 919 -0.223447
ED 920 0.183446
ED 921 3.021296
ED 922 3.575720
ED 923 1.822352
ED 924 2.735959
ED 925 2.943787
ED 926 3.166593
ED 927 5.066245
ED 928 3.989394
ED 929 3.027132
ED 930 2.319035
ED 931 -0.272683
ED 932 1.834884
ED 933 2.592629
ED 934 -0.061597
ED 935 -0.053010
ED 936 -0.184385
ED 937 2.394631
ED 938 0.332271
ED 939 -1.348482
ED 940 0.612691
ED 941 3.777739
ED 942 4.432749
ED 943 2.244704
ED 944 2.521202
ED 945 2.242024
ED 946 1.640743
ED 947 2.736292
ED 948 3.867920
ED 949 3.295329
ED 950 0.986468
ED 951 3.372411
ED 952 3.090590
ED 953 4.387199
ED 954 0.404756
ED 955 -1.474710
ED 956 0.133449
ED 957 2.111950
ED 958 1.762884
ED 959 1.821061
ED 960 0.662273
ED 961 0.133163
ED 962 0.876798
ED 963 -0.110646
ED 964 1.523585
ED 965 0.644070
ED 966 1.598423
ED 967 2.026122
ED 968 1.071187
ED 969 0.457431
ED 970 3.130648
ED 971 2.680176
ED 972 1.911571
ED 973 2.381656
ED 974 1.107486
ED 975 1.149171
ED 976 0.501537
ED 977 1.944708
ED 978 2.371520
ED 979 2.106086
ED 980 2.665536
ED 981 1.207164
ED 982 0.475443
ED 983 3.676619
ED 984 0.984536
ED 985 0.452116
ED 986 1.768649
ED 987 0.885111
ED 988 -0.189018
ED 989 0.102159
ED 990 -0.797582
ED 991 0.143589
ED 992 -0.777130
ED 993 0.331131
ED 994 3.267164
ED 995 0.543705
ED 996 1.156579
ED 997 -0.113093
ED 998 0.562593
ED 999 -2.238803
ED 1000 2.003854
ED 1001 1.058558
ED 1002 -0.095314
ED 1003 0.762418
ED 1004 3.354991
ED 1005 -0.167145
ED 1006 1.710647
ED 1007 -0.151061
ED 1008 2.869159
ED 1009 2.356835
ED 1010 2.475902
ED 1011 -0.516748
ED 1012 1.845661
ED 1013 1.463962
ED 1014 1.234277
ED 1015 -2.330632
ED 1016 1.014297
ED 1017 1.026970
ED 1018 1.314144
ED 1019 3.457102
ED 1020 0.938209
ED 1021 3.783075
ED 1023 3.337679
ED 1024 2.081457
ED 1025 1.804035
ED 1026 -0.045610
ED 1027 0.017038
ED 1028 1.710310
ED 1029 2.394860
ED 1030 2.837248
ED 1031 1.353962
ED 1032 2.614551
ED 1033 2.162898
ED 1034 3.867361
ED 1035 1.733133
ED 1036 -1.230403
ED 1037 -1.761203
ED 1038 2.031392
ED 1039 0.091863
ED 1040 2.257590
ED 1041 0.881656
ED 1042 1.351266
ED 1043 0.485345
ED 1044 0.268896
ED 1045 1.692964
ED 1046 1.138889
ED 1047 2.339663
ED 1048 1.284710
ED 1049 0.261300
ED 1050 0.094939
ED 1051 1.738409
ED 1052 0.492797
ED 1053 2.152603
