Type ID Timeoffset
ED 1 7.671565
ED 2 7.085643
ED 3 6.568978
ED 4 6.706952
ED 5 5.519596
ED 6 6.363990
ED 7 5.572271
ED 8 6.482587
ED 9 5.541880
ED 10 5.388201
ED 11 7.056582
ED 12 6.035934
ED 13 6.729319
ED 14 6.310929
ED 15 4.492727
ED 16 6.870176
ED 17 2.749374
ED 18 6.238753
ED 19 7.235128
ED 20 5.030756
ED 21 4.292972
ED 22 4.866465
ED 23 7.849649
ED 24 7.105476
ED 25 8.483728
ED 26 3.516949
ED 27 7.434621
ED 28 2.552299
ED 29 7.578106
ED 30 4.944326
ED 31 5.764965
ED 32 3.695604
ED 33 3.787068
ED 34 5.010043
ED 35 3.774959
ED 36 7.188607
ED 37 3.378233
ED 38 3.113949
ED 39 3.321168
ED 40 3.803012
ED 41 4.332578
ED 42 3.056088
ED 43 4.194151
ED 44 6.773687
ED 45 4.028426
ED 46 3.940977
ED 47 5.197367
ED 48 6.037504
ED 49 4.592442
ED 50 1.025256
ED 51 5.769391
ED 52 3.079399
ED 53 2.156769
ED 54 3.416887
ED 55 2.486667
ED 56 4.048044
ED 57 3.223511
ED 58 4.457194
ED 59 8.102249
ED 60 7.127519
ED 61 4.495422
ED 62 4.577534
ED 63 6.103498
ED 64 7.932789
ED 65 4.293700
ED 66 2.949468
ED 67 1.490827
ED 68 2.811916
ED 69 4.686207
ED 70 4.167283
ED 71 5.005656
ED 72 2.782009
ED 73 6.802029
ED 74 3.560173
ED 75 5.248773
ED 76 3.198334
ED 77 9.817225
ED 78 2.776328
ED 79 3.827251
ED 80 2.931093
ED 81 7.782354
ED 82 4.297930
ED 83 7.727845
ED 84 8.296862
ED 85 6.915349
ED 86 7.854898
ED 87 8.462602
ED 88 7.686602
ED 89 3.225098
ED 90 8.817155
ED 91 7.675369
ED 92 9.030109
ED 93 9.095546
ED 94 7.264813
ED 95 5.134138
ED 96 6.961092
ED 97 4.281622
ED 98 7.979812
ED 99 3.765692
ED 100 8.521995
ED 101 8.369113
ED 102 2.473999
ED 103 9.228718
ED 104 3.289917
ED 105 9.115512
ED 106 6.723857
ED 107 5.879733
ED 108 7.990156
ED 109 9.137340
ED 110 7.610190
ED 111 7.768009
ED 112 4.900415
ED 113 4.925427
ED 114 8.794028
ED 115 4.934178
ED 116 7.967588
ED 117 3.089758
ED 118 7.697152
ED 119 1.854421
ED 120 5.145265
ED 121 3.447915
ED 122 11.367864
ED 123 10.045318
ED 124 1.396442
ED 125 1.822878
ED 126 9.668848
ED 127 2.892412
ED 128 7.682925
ED 129 2.547148
ED 130 1.682907
ED 131 8.928379
ED 132 1.161611
ED 133 1.444275
ED 134 10.467714
ED 135 3.626173
ED 136 1.907877
ED 137 2.989638
ED 138 3.392480
ED 139 7.279460
ED 140 4.651064
ED 141 8.379157
ED 142 4.163261
ED 143 3.938304
ED 144 4.131019
ED 145 4.764799
ED 146 4.041422
ED 147 4.968739
ED 148 4.099402
ED 149 0.909982
ED 150 4.508791
ED 151 9.464046
ED 152 6.874268
ED 153 1.741079
ED 154 3.734906
ED 155 1.211384
ED 156 4.973466
ED 157 3.183905
ED 158 5.873107
ED 159 9.985009
ED 160 1.959214
ED 161 -0.369296
ED 162 4.971584
ED 163 3.285573
ED 164 8.307549
ED 165 9.820473
ED 166 1.338261
ED 167 3.187374
ED 168 9.103312
ED 169 2.532980
ED 170 4.694234
ED 171 3.449043
ED 172 10.718707
ED 173 4.281680
ED 174 4.623495
ED 175 4.996174
ED 176 3.669195
ED 177 10.208940
ED 178 8.167780
ED 179 2.276867
ED 180 6.435595
ED 181 8.618727
ED 182 10.566366
ED 183 8.563407
ED 184 4.182354
ED 185 3.376967
ED 186 1.317179
ED 187 0.439848
ED 188 1.085555
ED 189 3.937797
ED 190 1.672865
ED 191 3.234546
ED 192 1.783159
ED 193 1.909601
ED 194 1.725952
ED 195 2.697983
ED 196 4.596999
ED 197 2.492021
ED 198 5.350712
ED 199 1.301165
ED 200 2.603196
ED 201 3.089927
ED 202 4.117254
ED 203 0.874530
ED 204 3.699965
ED 205 5.243163
ED 206 2.893585
ED 207 3.780519
ED 208 3.904910
ED 209 5.026120
ED 210 2.084352
ED 211 3.360706
ED 212 3.712286
ED 213 3.755413
ED 214 3.380241
ED 215 4.892235
ED 216 3.326675
ED 217 4.689591
ED 218 5.819752
ED 219 5.159509
ED 220 4.818536
ED 221 4.613370
ED 222 4.501923
ED 223 4.417372
ED 224 5.167769
ED 225 5.040044
ED 226 4.225654
ED 227 1.401575
ED 228 0.072917
ED 229 5.787638
ED 230 3.202939
ED 231 4.004387
ED 232 3.253473
ED 233 0.863740
ED 234 1.347844
ED 235 0.410091
ED 236 3.689318
ED 237 0.939743
ED 238 1.139106
ED 239 2.350020
ED 240 2.418754
