Type ID Timeoffset
ED 1 10.358527
ED 2 10.703157
ED 3 11.918210
ED 4 13.003975
ED 5 9.702175
ED 6 10.602467
ED 7 11.118191
ED 8 9.736465
ED 9 8.155897
ED 10 10.075646
ED 11 10.520136
ED 12 10.433642
ED 13 10.805510
ED 14 10.364804
ED 15 8.759966
ED 16 11.409314
ED 17 11.190573
ED 18 11.343847
ED 19 9.848359
ED 20 10.446462
ED 21 10.062770
ED 22 10.515241
ED 23 11.380372
ED 24 10.301352
ED 25 12.321675
ED 26 8.717680
ED 27 11.183369
ED 28 12.001343
ED 29 10.351446
ED 30 10.464462
ED 31 9.852980
ED 32 10.348221
ED 33 8.749532
ED 34 5.067092
ED 35 12.295446
ED 36 9.199162
ED 37 11.485850
ED 38 12.456813
ED 39 12.429114
ED 40 11.318761
ED 41 11.011460
ED 42 12.171584
ED 43 11.367125
ED 44 8.606609
ED 45 11.199506
ED 46 11.443410
ED 47 10.166135
ED 48 9.715115
ED 49 9.787239
ED 50 11.038905
ED 51 11.897557
ED 52 11.177506
ED 53 12.316337
ED 54 11.361089
ED 55 11.647154
ED 56 11.461745
ED 57 10.573525
ED 58 12.501001
ED 59 8.264494
ED 60 8.686611
ED 61 11.382280
ED 62 11.790180
ED 63 7.302603
ED 64 8.433413
ED 65 11.509094
ED 66 11.363065
ED 67 12.852968
ED 68 12.053756
ED 69 11.650564
ED 70 11.940151
ED 71 11.065677
ED 72 12.516157
ED 73 7.963752
ED 74 12.486495
ED 75 12.271820
ED 76 11.411328
ED 77 8.574985
ED 78 11.371433
ED 79 12.187755
ED 80 12.080708
ED 81 7.961324
ED 82 11.461762
ED 83 7.722405
ED 84 8.636473
ED 85 7.472497
ED 86 9.196328
ED 87 8.473335
ED 88 8.556172
ED 89 12.150562
ED 90 9.554290
ED 91 7.774360
ED 92 8.314534
ED 93 10.119931
ED 94 9.120761
ED 95 10.859918
ED 96 8.891768
ED 97 11.415437
ED 98 9.257583
ED 99 12.292613
ED 100 7.722789
ED 101 8.894318
ED 102 12.475661
ED 103 10.132035
ED 104 9.501778
ED 105 8.750403
ED 106 7.873702
ED 107 8.791658
ED 108 11.158585
ED 109 8.954979
ED 110 9.021604
ED 111 7.648620
ED 112 12.838570
ED 113 11.469180
ED 114 9.357182
ED 115 13.363144
ED 116 9.074232
ED 117 12.527803
ED 118 7.457124
ED 119 13.225054
ED 120 10.323303
ED 121 12.269088
ED 122 8.017855
ED 123 8.088230
ED 124 12.091861
ED 125 11.954848
ED 126 8.843059
ED 127 11.696171
ED 128 7.722365
ED 129 12.018627
ED 130 13.110605
ED 131 8.386043
ED 132 12.596778
ED 133 12.126000
ED 134 8.882570
ED 135 12.197867
ED 136 11.901942
ED 137 11.240359
ED 138 13.180031
ED 139 9.024005
ED 140 10.711888
ED 141 9.670576
ED 142 10.889371
ED 143 10.465667
ED 144 10.408079
ED 145 10.884443
ED 146 11.396055
ED 147 12.156120
ED 148 11.252715
ED 149 12.650030
ED 150 12.495047
ED 151 7.490207
ED 152 9.115976
ED 153 12.752111
ED 154 11.036231
ED 155 13.441620
ED 156 10.910234
ED 157 10.899442
ED 158 9.407701
ED 159 8.727698
ED 160 12.521020
ED 161 12.254788
ED 162 11.367639
ED 163 12.794907
ED 164 9.021761
ED 165 9.123016
ED 166 12.093499
ED 167 11.304200
ED 168 8.878905
ED 169 11.181362
ED 170 11.088876
ED 171 11.427318
ED 172 8.042586
ED 173 11.212357
ED 174 11.274257
ED 175 11.182790
ED 176 9.883125
ED 177 9.256621
ED 178 8.489461
ED 179 11.537336
ED 180 8.962480
ED 181 8.037267
ED 182 9.673031
ED 183 8.536742
ED 184 11.360236
ED 185 14.232640
ED 186 12.743731
ED 187 11.890341
ED 188 12.077981
ED 189 11.803411
ED 190 12.361484
ED 191 12.169480
ED 192 11.894507
ED 193 12.497768
ED 194 11.191618
ED 195 11.437982
ED 196 11.280692
ED 197 13.190946
ED 198 11.031720
ED 199 13.192862
ED 200 12.847243
ED 201 12.808797
ED 202 11.927848
ED 203 13.192847
ED 204 11.967669
ED 205 12.410264
ED 206 12.129591
ED 207 13.000805
ED 208 11.878354
ED 209 11.316980
ED 210 12.340155
ED 211 11.961604
ED 212 11.517028
ED 213 10.429200
ED 214 12.290510
ED 215 11.011994
ED 216 11.765880
ED 217 10.231182
ED 218 8.087007
ED 219 10.063335
ED 220 10.963649
ED 221 10.620919
ED 222 10.377147
ED 223 9.762757
ED 224 11.583284
ED 225 10.475889
ED 226 11.550181
ED 227 14.162653
ED 228 13.821602
ED 229 9.676502
ED 230 10.764784
ED 231 10.127986
ED 232 13.799319
ED 233 14.044901
ED 234 13.611033
ED 235 14.819642
ED 236 5.085392
ED 237 14.256344
ED 238 13.808160
ED 239 13.942724
ED 240 12.058200
ED 241 14.381395
ED 242 12.883112
ED 243 14.219102
ED 244 12.663550
ED 245 10.421622
ED 246 11.861638
ED 247 11.106627
ED 248 12.933403
ED 249 11.430625
ED 250 12.975902
ED 251 11.576884
ED 252 12.556780
ED 253 14.773475
ED 254 14.418049
ED 255 12.693920
ED 256 12.569594
ED 257 13.463332
ED 258 12.877665
ED 259 12.796880
ED 260 12.961346
ED 261 12.829063
ED 262 13.352755
ED 263 12.591817
ED 264 14.649579
ED 265 11.531431
ED 266 12.808526
ED 267 13.659970
ED 268 10.190876
ED 269 10.386911
ED 270 10.147921
ED 271 13.669578
ED 272 6.956262
ED 273 9.633575
ED 274 8.865672
ED 275 9.286256
ED 276 10.869590
ED 277 10.336449
ED 278 10.754021
ED 279 10.626407
ED 280 9.952681
ED 281 11.191157
ED 282 9.855003
ED 283 12.613124
ED 284 9.581216
ED 285 12.803381
ED 286 12.502282
ED 287 9.923846
ED 288 9.821726
ED 289 10.695057
ED 290 14.118960
ED 291 11.988885
ED 292 10.247130
ED 293 8.189879
ED 294 9.867427
ED 295 12.453667
ED 296 12.359561
ED 297 12.255843
ED 298 12.639526
ED 299 12.700253
ED 300 12.684353
ED 301 12.680162
ED 302 10.435819
ED 303 12.377547
ED 304 12.514772
ED 305 12.584341
ED 306 12.414540
ED 308 15.475695
ED 309 12.825074
ED 310 11.506672
ED 311 12.847581
ED 312 13.213675
ED 313 12.817939
ED 314 10.483629
ED 315 7.755067
ED 316 8.588812
ED 317 14.165640
ED 318 10.275781
ED 319 8.167331
ED 320 7.252075
ED 321 3.921727
ED 322 8.321103
ED 323 13.215717
ED 324 14.648873
ED 325 13.226944
ED 326 8.693761
ED 327 8.591277
ED 328 13.283312
ED 329 13.852659
ED 330 13.468910
ED 331 9.314948
ED 332 9.400418
ED 333 13.038581
ED 334 10.119098
ED 335 8.925901
ED 336 10.580754
ED 337 15.624194
ED 338 13.974115
ED 339 13.298738
ED 340 15.208652
ED 341 13.203707
ED 342 15.415477
ED 343 12.760423
ED 344 11.938591
ED 345 11.629313
ED 346 14.232426
ED 347 9.614950
ED 348 8.346121
ED 349 9.427889
ED 350 13.782703
ED 351 11.468380
ED 352 13.293660
ED 353 8.175055
ED 354 10.178181
ED 355 12.734946
ED 356 12.983076
ED 357 12.644983
ED 358 9.970865
ED 359 10.156740
ED 360 12.180856
ED 361 12.841630
ED 362 14.368450
ED 363 14.413766
ED 364 14.381389
ED 365 13.658789
ED 366 15.940123
ED 367 15.146083
ED 368 8.095315
ED 369 13.285626
ED 370 12.003046
ED 371 14.301833
ED 372 15.154033
ED 373 7.322966
ED 374 12.936756
ED 375 15.324757
ED 376 11.090844
ED 377 14.701268
ED 378 12.774625
ED 379 14.897763
ED 380 12.846910
ED 381 12.936501
ED 382 11.276003
ED 383 15.176741
ED 384 8.839102
ED 385 11.876549
ED 386 15.630906
ED 387 15.816747
ED 388 10.474123
ED 389 11.202992
ED 390 11.164337
ED 391 10.434943
ED 392 10.928540
ED 393 10.841021
ED 394 11.145330
ED 395 10.971540
ED 396 9.970766
ED 397 11.770641
ED 398 10.658953
ED 399 10.688978
ED 400 14.989975
ED 401 12.857258
ED 402 11.526546
ED 403 13.272637
ED 404 13.650560
ED 405 12.995974
ED 406 12.287841
ED 407 13.985158
ED 408 9.590672
ED 409 12.434550
ED 410 12.795507
ED 411 12.892943
ED 412 12.906335
ED 413 11.538803
ED 414 5.881030
ED 415 8.500245
ED 416 4.301798
ED 417 5.188051
ED 418 14.833740
ED 419 14.617482
ED 420 7.848781
ED 421 12.950399
ED 422 9.902691
ED 423 6.098078
ED 424 4.932573
ED 425 5.407222
ED 426 8.472599
ED 427 13.459826
ED 428 13.575263
ED 429 13.296552
ED 430 5.414355
ED 431 4.125061
ED 432 5.176894
ED 433 5.278459
ED 434 9.216245
ED 435 13.881769
ED 436 9.948030
ED 437 5.136432
ED 438 5.209792
ED 439 5.158173
ED 440 4.010481
ED 441 4.467527
ED 442 6.328993
ED 443 6.104068
ED 444 3.924845
ED 445 5.542656
ED 446 5.616805
ED 447 7.524328
ED 448 6.594895
ED 449 5.278080
ED 450 4.172924
ED 451 14.243628
ED 452 8.867425
ED 453 4.676397
ED 454 16.693296
ED 455 4.366669
ED 456 4.488279
ED 457 15.112456
ED 458 4.741904
ED 459 5.325063
ED 460 15.102032
ED 461 5.556640
ED 462 5.797780
ED 463 4.350476
ED 464 4.325326
ED 465 6.343219
ED 466 5.883224
ED 467 5.914492
ED 468 4.211715
ED 469 12.349315
ED 470 5.985110
ED 471 7.272727
ED 472 5.014898
ED 473 7.968896
ED 474 4.142691
ED 475 6.671156
ED 476 4.683493
ED 477 5.474177
ED 478 7.389147
ED 479 7.115540
ED 480 6.150430
ED 481 10.239562
ED 482 4.783420
ED 483 8.038430
ED 484 6.525922
ED 485 10.129627
ED 486 7.591417
ED 487 7.049972
ED 488 5.244921
ED 489 4.191285
ED 490 6.144324
ED 491 9.232932
ED 492 10.634331
ED 493 8.762720
ED 494 7.546223
ED 495 6.967388
ED 496 8.555902
ED 497 9.268295
ED 498 9.651943
ED 499 7.103086
ED 500 8.135000
ED 501 10.187649
ED 502 8.328748
ED 503 11.444607
ED 504 10.202251
ED 505 3.275613
ED 506 3.517153
ED 507 9.574369
ED 508 3.419276
ED 509 3.755926
ED 510 3.672920
ED 511 11.705896
ED 512 4.627519
ED 513 4.197615
ED 514 4.734897
ED 515 6.455615
ED 516 9.416576
ED 517 6.911873
ED 518 9.237479
ED 519 4.948793
ED 520 8.777588
ED 521 6.133538
ED 522 10.137654
ED 523 10.396010
ED 524 11.247295
ED 525 10.145519
ED 526 6.015090
ED 527 6.246392
ED 528 5.856718
ED 529 8.902296
ED 530 9.010849
ED 531 7.000355
ED 532 8.750820
ED 533 7.762445
ED 534 8.190728
ED 535 7.662001
ED 536 9.324788
ED 537 9.456355
ED 538 9.899044
ED 539 10.245444
ED 540 8.504823
ED 541 9.356411
ED 542 8.940903
ED 543 7.966812
ED 544 7.353573
ED 545 7.745841
ED 546 8.073507
ED 547 7.125430
ED 548 9.126721
ED 549 8.025237
ED 550 7.790048
ED 551 6.392318
ED 552 7.335305
ED 553 10.149878
ED 554 7.443087
ED 555 8.366278
ED 556 8.626637
ED 557 8.008822
ED 558 7.781526
ED 559 8.352499
ED 560 8.137449
ED 561 9.162670
ED 562 7.154908
ED 563 7.193796
ED 564 8.136158
ED 565 7.784458
ED 566 8.547009
ED 567 7.473157
ED 568 9.185369
ED 569 9.881762
ED 570 8.215524
ED 571 9.133621
ED 572 8.945784
ED 573 9.162205
ED 574 8.998598
ED 575 7.362467
ED 576 8.029156
ED 577 7.327000
ED 578 3.008322
ED 579 4.416149
ED 580 9.073559
ED 581 4.927827
ED 582 4.746615
ED 583 9.462289
ED 584 3.893302
ED 585 4.196712
ED 586 3.812760
ED 587 4.945182
ED 588 8.206437
ED 589 4.342992
ED 590 5.312821
ED 591 4.580822
ED 592 4.816869
ED 593 8.148862
ED 594 4.042119
ED 595 8.296486
ED 596 7.113013
ED 597 7.446713
ED 598 8.239240
ED 599 9.144374
ED 600 10.996250
ED 601 7.654929
ED 602 10.114597
ED 603 11.175160
ED 604 7.709928
ED 605 10.894147
ED 606 11.080243
ED 607 6.694249
ED 608 7.356147
ED 609 8.842671
ED 610 8.518272
ED 611 9.512680
ED 612 10.200278
ED 613 7.998454
ED 614 7.069915
ED 615 10.674055
ED 616 8.281943
ED 617 9.003770
ED 618 10.212959
ED 619 10.177681
ED 620 9.972936
ED 621 8.527663
ED 622 9.051903
ED 623 10.489196
ED 624 8.883713
ED 625 9.584406
ED 626 8.576263
ED 627 10.440442
ED 628 9.607098
ED 629 7.720898
ED 630 9.011692
ED 631 7.653972
ED 632 7.097063
ED 633 8.629988
ED 634 8.719027
ED 635 7.741714
ED 636 9.085178
ED 637 9.269215
ED 638 10.519321
ED 639 9.612523
ED 640 10.477745
ED 641 10.570017
ED 642 9.734376
ED 643 7.819547
ED 644 9.598815
ED 645 8.613854
ED 646 9.015780
ED 647 7.805258
ED 648 7.707504
ED 649 7.106876
ED 650 10.249547
ED 651 7.267999
ED 652 9.571161
ED 653 9.373231
ED 654 7.492514
ED 655 7.962708
ED 656 7.292001
ED 657 8.379645
ED 658 7.122932
ED 659 8.589613
ED 660 7.315939
ED 661 8.453180
ED 662 7.507154
ED 663 8.052862
ED 664 8.441698
ED 665 7.947657
ED 666 10.210265
ED 667 10.170182
ED 668 9.590550
ED 669 9.414107
ED 670 10.503455
ED 671 10.293218
ED 672 8.383404
ED 673 6.609860
ED 674 7.127394
ED 675 9.094965
ED 676 7.352894
ED 677 9.083956
ED 678 10.233433
ED 679 10.541862
ED 680 8.463043
ED 681 9.829326
ED 682 6.815308
ED 683 9.267727
ED 684 6.058146
ED 685 8.421899
ED 686 8.522274
ED 687 6.609927
ED 688 7.836189
ED 689 9.319712
ED 690 6.781070
ED 691 6.889427
ED 692 9.007198
ED 693 9.870580
ED 694 10.213037
ED 695 9.005739
ED 696 9.093601
ED 697 8.710740
ED 698 10.510023
ED 699 11.401695
ED 700 8.796655
ED 701 8.855719
ED 702 8.699012
ED 703 11.228386
ED 704 11.408075
ED 705 7.943783
ED 706 9.988188
ED 707 11.993280
ED 708 12.276635
ED 709 8.467558
ED 710 9.159317
ED 711 8.972097
ED 712 7.556964
ED 713 9.888652
ED 714 7.235181
ED 715 9.300816
ED 716 8.500637
ED 717 8.220490
ED 718 7.829085
ED 719 8.603318
ED 720 9.764117
ED 721 9.083789
ED 722 9.193950
ED 723 9.674928
ED 724 11.773004
ED 725 11.269843
ED 726 12.223166
ED 727 8.606241
ED 728 8.234679
ED 729 8.003662
ED 730 7.823568
ED 731 8.461841
ED 732 7.272383
ED 733 8.688418
ED 734 7.755604
ED 735 7.001048
ED 736 9.264482
ED 737 9.897931
ED 738 8.469708
ED 739 9.419895
ED 740 9.462166
ED 741 8.876636
ED 742 9.018035
ED 743 8.392053
ED 744 8.704269
ED 745 7.348715
ED 746 8.663989
ED 747 7.607799
ED 748 7.859571
ED 749 8.032380
ED 750 8.458393
ED 751 7.979064
ED 752 8.095780
