Type ID Timeoffset
ED 1 3.706257
ED 2 5.049127
ED 3 5.020634
ED 4 5.213828
ED 5 4.431837
ED 6 4.473534
ED 7 4.615921
ED 8 3.072038
ED 9 3.386096
ED 10 4.574139
ED 11 4.583457
ED 12 3.899868
ED 13 3.358263
ED 14 3.914079
ED 15 4.427255
ED 16 4.141261
ED 17 4.224600
ED 18 5.179788
ED 19 3.610569
ED 20 4.492869
ED 21 4.037858
ED 22 4.373391
ED 23 5.215550
ED 24 3.244396
ED 25 4.611611
ED 26 3.820220
ED 27 3.857657
ED 28 5.839694
ED 29 3.689698
ED 30 4.438590
ED 31 3.812457
ED 32 4.136319
ED 33 3.359506
ED 34 4.012756
ED 35 5.366420
ED 36 2.750987
ED 37 4.976933
ED 38 5.574715
ED 39 4.076561
ED 40 4.615037
ED 41 4.610843
ED 42 5.291901
ED 43 4.110780
ED 44 2.080298
ED 45 4.335439
ED 46 3.875820
ED 47 3.192463
ED 48 3.319861
ED 49 3.415582
ED 50 4.020270
ED 51 4.901758
ED 52 4.198229
ED 53 3.835107
ED 54 4.648601
ED 55 4.757047
ED 56 4.844473
ED 57 3.197813
ED 58 5.291799
ED 59 2.426985
ED 60 3.652561
ED 61 5.068361
ED 62 4.415206
ED 63 3.768903
ED 64 2.326495
ED 65 4.504312
ED 66 4.474761
ED 67 5.154775
ED 68 4.370718
ED 69 4.685837
ED 70 4.942137
ED 71 3.866439
ED 72 5.229957
ED 73 4.091576
ED 74 5.283946
ED 75 5.274230
ED 76 4.687950
ED 77 2.359427
ED 78 4.805958
ED 79 5.314811
ED 80 4.926851
ED 81 1.630209
ED 82 4.033562
ED 83 2.552557
ED 84 1.793042
ED 85 1.670589
ED 86 2.203095
ED 87 1.772056
ED 88 1.819274
ED 89 5.255569
ED 90 2.000100
ED 91 2.025373
ED 92 2.131098
ED 93 2.803019
ED 94 2.181950
ED 95 4.068264
ED 96 2.957732
ED 97 5.048516
ED 98 2.022533
ED 99 4.846152
ED 100 2.251237
ED 101 3.079801
ED 102 5.783482
ED 103 3.591932
ED 104 3.052698
ED 105 2.693980
ED 106 2.025676
ED 107 2.712166
ED 108 2.691152
ED 109 2.406471
ED 110 2.675070
ED 111 2.283232
ED 112 5.850888
ED 113 4.279260
ED 114 2.045267
ED 115 5.562155
ED 116 2.542430
ED 117 5.574899
ED 118 2.416251
ED 119 4.610511
