Type ID Timeoffset
ED 1 11.315849
ED 2 11.670343
ED 3 12.986902
ED 4 13.594286
ED 5 10.402061
ED 6 11.009233
ED 7 11.508228
ED 8 10.596474
ED 9 8.356588
ED 10 10.171601
ED 11 11.177170
ED 12 11.333946
ED 13 11.500918
ED 14 10.994416
ED 15 8.926667
ED 16 12.191633
ED 17 11.072142
ED 18 12.372708
ED 19 10.136597
ED 20 10.912466
ED 21 10.606900
ED 22 11.235094
ED 23 11.777295
ED 24 11.303465
ED 25 13.268936
ED 26 9.098106
ED 27 12.246910
ED 28 11.949552
ED 29 11.280459
ED 30 11.122561
ED 31 10.738804
ED 32 10.647367
ED 33 8.730580
ED 34 3.922055
ED 35 13.375690
ED 36 9.832209
ED 37 12.296744
ED 38 13.530833
ED 39 13.671512
ED 40 12.008095
ED 41 11.896270
ED 42 13.166318
ED 43 12.526683
ED 44 9.676319
ED 45 11.915803
ED 46 12.543621
ED 47 11.155886
ED 48 11.127947
ED 49 10.946200
ED 50 12.336356
ED 51 12.366602
ED 52 12.602591
ED 53 13.657518
ED 54 12.258227
ED 55 12.709175
ED 56 12.335628
ED 57 11.788573
ED 58 13.105590
ED 59 9.180705
ED 60 9.386218
ED 61 12.154101
ED 62 12.057693
ED 63 5.817093
ED 64 9.386553
ED 65 11.872319
ED 66 12.780987
ED 67 14.392130
ED 68 13.584009
ED 69 12.437969
ED 70 13.065725
ED 71 11.292046
ED 72 13.458457
ED 73 6.570450
ED 74 13.338542
ED 75 13.114382
ED 76 12.258509
ED 77 9.688217
ED 78 12.316415
ED 79 13.204781
ED 80 13.107235
ED 81 9.255625
ED 82 11.953454
ED 83 8.585692
ED 84 9.704120
ED 85 8.136380
ED 86 10.445250
ED 87 9.537115
ED 88 9.587796
ED 89 12.864941
ED 90 10.839875
ED 91 8.887531
ED 92 9.857128
ED 93 11.427599
ED 94 9.905592
ED 95 11.275846
ED 96 9.722855
ED 97 12.494329
ED 98 10.093395
ED 99 12.925776
ED 100 8.957893
ED 101 9.843559
ED 102 13.391336
ED 103 11.034460
ED 104 10.705595
ED 105 9.497830
ED 106 8.854505
ED 107 10.021764
ED 108 12.289348
ED 109 10.335104
ED 110 9.815013
ED 111 8.303565
ED 112 13.316131
ED 113 12.052369
ED 114 10.040729
ED 115 14.003794
ED 116 9.666151
ED 117 13.120615
ED 118 8.130670
ED 119 14.549402
ED 120 10.644110
ED 121 13.438446
ED 122 8.767696
ED 123 8.774285
ED 124 13.432527
ED 125 13.397455
ED 126 9.035075
ED 127 13.176933
ED 128 8.547151
ED 129 12.894051
ED 130 14.503910
ED 131 8.708327
ED 132 13.853084
ED 133 13.647875
ED 134 9.598768
ED 135 13.432978
ED 136 13.073553
ED 137 12.485975
ED 138 14.366470
ED 139 10.040902
ED 140 11.364784
ED 141 11.203004
ED 142 11.417861
ED 143 11.456714
ED 144 11.207952
ED 145 11.464381
ED 146 11.860438
ED 147 12.660581
ED 148 12.234481
ED 149 14.051686
ED 150 13.563180
ED 151 8.261005
ED 152 10.331385
ED 153 14.151798
ED 154 11.595122
ED 155 15.147897
ED 156 11.568831
ED 157 12.355669
ED 158 10.878078
ED 159 9.590054
ED 160 13.762139
ED 161 13.935920
ED 162 12.194357
ED 163 14.029345
ED 164 9.757338
ED 165 10.236317
ED 166 13.462359
ED 167 12.704443
ED 168 9.365315
ED 169 12.395447
ED 170 11.681602
ED 171 12.096993
ED 172 8.722390
ED 173 11.942884
ED 174 11.710664
ED 175 11.650241
ED 176 10.136427
ED 177 9.654192
ED 178 9.465192
ED 179 12.977290
ED 180 9.872806
ED 181 9.103321
ED 182 10.333936
ED 183 9.390032
ED 184 12.049577
ED 185 15.525324
ED 186 13.950390
ED 187 13.350361
ED 188 13.457639
ED 189 12.301165
ED 190 14.559373
ED 191 13.472104
ED 192 13.624611
ED 193 13.982521
ED 194 12.591125
ED 195 12.651345
ED 196 12.114185
ED 197 14.479736
ED 198 12.378328
ED 199 14.464372
ED 200 14.383535
ED 201 14.142666
ED 202 13.155787
ED 203 14.625325
ED 204 13.150902
ED 205 12.749385
ED 206 13.282660
ED 207 13.868035
ED 208 13.074957
ED 209 11.817356
ED 210 13.510223
ED 211 13.113507
ED 212 11.822377
ED 213 11.244377
ED 214 13.213697
ED 215 11.357992
ED 216 12.216090
ED 217 10.687913
ED 218 7.588282
ED 219 10.583175
ED 220 11.042003
ED 221 10.830234
ED 222 10.509656
ED 223 9.987427
ED 224 11.997977
ED 225 10.706757
ED 226 11.942634
ED 227 15.663791
ED 228 15.340889
ED 229 9.978495
ED 230 10.761901
ED 231 10.319858
ED 232 15.708765
ED 233 15.889905
ED 234 15.239357
ED 235 16.555319
ED 236 3.401490
ED 237 15.900054
ED 238 15.584406
ED 239 15.433868
ED 240 13.219861
ED 241 15.877504
ED 242 14.785527
ED 243 15.755129
ED 244 13.970368
ED 245 10.994527
ED 246 13.015576
ED 247 12.082767
ED 248 13.813521
ED 249 12.327659
ED 250 14.149646
ED 251 12.351862
ED 252 13.716079
ED 253 16.254806
ED 254 15.474396
ED 255 13.699568
ED 256 13.918754
ED 257 14.989258
ED 258 14.176483
ED 259 13.997245
ED 260 14.085994
ED 261 14.045612
ED 262 14.718823
ED 263 14.310572
ED 264 15.996767
ED 265 12.771879
ED 266 13.496045
ED 267 15.019346
ED 268 10.610042
ED 269 10.783658
ED 270 10.623580
ED 271 13.934240
ED 272 6.257960
ED 273 10.013072
ED 274 8.476679
ED 275 9.654205
ED 276 11.135645
ED 277 10.836456
ED 278 11.302864
ED 279 11.150391
ED 280 10.744452
ED 281 11.815859
ED 282 10.165736
ED 283 13.429942
ED 284 9.978317
ED 285 13.970655
ED 286 13.820562
ED 287 10.556407
ED 288 10.118345
ED 289 11.284227
ED 290 15.861089
ED 291 13.073531
ED 292 10.952083
ED 293 7.649695
ED 294 10.301129
ED 295 13.533222
ED 296 13.635437
ED 297 13.389384
ED 298 13.643889
ED 299 14.229017
ED 300 13.649426
ED 301 13.961351
ED 302 10.876150
ED 303 13.920676
ED 304 13.498348
ED 305 13.962542
ED 306 13.356108
ED 308 16.780822
ED 309 13.796452
ED 310 12.489400
ED 311 13.684451
ED 312 14.397996
ED 313 14.026161
ED 314 10.876358
ED 315 7.150701
ED 316 8.017528
ED 317 15.461497
ED 318 10.259574
ED 319 8.561332
ED 320 6.318900
ED 321 2.611025
ED 322 8.624790
ED 323 14.777385
ED 324 16.019414
ED 325 14.705630
ED 326 9.381095
ED 327 9.345407
ED 328 14.509744
ED 329 14.965068
ED 330 14.790129
ED 331 10.108404
ED 332 10.151173
ED 333 14.588942
ED 334 10.596791
ED 335 9.588682
ED 336 10.846908
ED 337 17.232376
ED 338 15.647087
ED 339 14.621145
ED 340 17.387813
ED 341 14.355375
ED 342 17.053310
ED 343 14.200489
ED 344 13.414668
ED 345 13.452154
ED 346 15.827215
ED 347 10.156652
ED 348 8.645814
ED 349 10.005764
ED 350 14.843447
ED 351 11.737854
ED 352 14.975311
ED 353 6.813162
ED 354 10.537769
ED 355 14.366944
ED 356 14.221943
ED 357 14.148572
ED 358 10.299884
ED 359 10.449077
ED 360 13.331527
ED 361 14.138649
ED 362 16.167512
ED 363 16.008735
ED 364 16.124500
ED 365 15.203930
ED 366 17.707083
ED 367 16.755371
ED 368 7.698302
ED 369 14.648694
ED 370 13.180083
ED 371 15.721134
ED 372 16.790907
ED 373 6.929221
ED 374 14.399247
ED 375 17.033672
ED 376 11.708440
ED 377 15.407761
ED 378 13.818959
ED 379 17.052270
ED 380 14.322573
ED 381 14.266854
ED 382 11.944050
ED 383 16.902548
ED 384 9.433925
ED 385 13.287455
ED 386 17.313110
ED 387 17.915049
ED 388 10.832497
ED 389 12.517690
ED 390 11.726918
ED 391 11.050405
ED 392 11.161962
ED 393 11.333159
ED 394 11.820768
ED 395 11.532278
ED 396 10.393751
ED 397 11.788284
ED 398 11.258501
ED 399 11.126152
ED 400 16.558695
ED 401 13.904868
ED 402 11.639255
ED 403 14.930936
ED 404 15.207955
ED 405 14.420053
ED 406 13.296766
ED 407 15.882154
ED 408 10.592042
ED 409 13.582333
ED 410 13.898408
ED 411 14.099410
ED 412 14.121341
ED 413 12.497636
ED 414 4.202583
ED 415 8.668785
ED 416 2.890274
ED 417 3.580512
ED 418 16.425503
ED 419 16.265880
ED 420 8.479551
ED 421 14.275628
ED 422 11.369830
ED 423 4.315782
ED 424 3.129022
ED 425 3.783537
ED 426 7.336358
ED 427 15.241645
ED 428 14.969890
ED 429 14.933060
ED 430 3.836281
ED 431 2.399550
ED 432 3.481791
ED 433 3.568319
ED 434 10.610401
ED 435 15.469948
ED 436 11.034463
ED 437 3.391224
ED 438 3.706701
ED 439 3.366308
ED 440 2.025145
ED 441 2.720742
ED 442 4.610348
ED 443 4.483297
ED 444 2.118628
ED 445 3.419124
ED 446 3.812701
ED 447 5.932144
ED 448 5.139914
ED 449 3.674687
ED 450 2.826696
ED 451 15.842856
ED 452 10.214606
ED 453 2.749373
ED 454 18.732852
ED 455 2.648577
ED 456 2.823506
ED 457 17.056316
ED 458 2.718175
ED 459 3.691249
ED 460 16.760160
ED 461 3.890606
ED 462 4.042598
ED 463 2.681805
ED 464 2.735463
ED 465 4.747998
ED 466 4.129219
ED 467 4.418106
ED 468 2.547336
ED 469 12.418996
ED 470 4.224602
ED 471 5.677818
ED 472 3.454700
ED 473 7.819067
ED 474 2.598321
ED 475 4.733229
ED 476 2.879135
ED 477 3.828645
ED 478 5.677895
ED 479 5.423993
ED 480 4.537654
ED 481 11.589529
ED 482 2.944374
ED 483 8.960184
ED 484 5.298006
ED 485 11.163209
ED 486 6.104628
ED 487 6.012570
ED 488 4.008973
ED 489 2.563071
ED 490 4.438465
