Type ID Timeoffset
ED 1 6.054646
ED 2 7.236336
ED 3 7.742636
ED 4 8.958111
ED 5 5.739992
ED 6 6.787591
ED 7 7.569291
ED 8 5.473058
ED 9 4.935077
ED 10 6.613680
ED 11 7.011495
ED 12 6.036228
ED 13 7.059022
ED 14 6.272857
ED 15 5.731567
ED 16 7.057433
ED 17 7.523908
ED 18 7.475610
ED 19 6.062702
ED 20 6.935362
ED 21 6.585993
ED 22 6.819517
ED 23 7.419215
ED 24 5.786380
ED 25 7.970326
ED 26 5.908987
ED 27 6.532865
ED 28 8.739610
ED 29 6.267720
ED 30 7.020891
ED 31 6.087271
ED 32 7.130950
ED 33 6.033191
ED 34 3.911799
ED 35 7.932804
ED 36 4.804354
ED 37 7.125799
ED 38 8.455725
ED 39 7.964115
ED 40 7.146737
ED 41 7.067911
ED 42 7.351867
ED 43 6.732896
ED 44 4.578467
ED 45 7.108350
ED 46 6.757503
ED 47 5.767336
ED 48 5.395749
ED 49 5.736498
ED 50 6.597354
ED 51 7.775714
ED 52 6.691849
ED 53 7.436036
ED 54 7.187308
ED 55 7.166534
ED 56 7.341747
ED 57 6.030669
ED 58 8.530037
ED 59 5.884177
ED 60 4.978507
ED 61 7.031043
ED 62 7.487730
ED 63 6.109481
ED 64 4.502886
ED 65 7.286263
ED 66 7.160871
ED 67 7.714143
ED 68 7.248165
ED 69 7.399370
ED 70 7.734355
ED 71 7.182680
ED 72 8.253802
ED 73 5.848406
ED 74 8.411380
ED 75 8.103268
ED 76 7.099029
ED 77 4.305393
ED 78 7.227213
ED 79 8.066778
ED 80 7.860040
ED 81 3.744022
ED 82 6.912850
ED 83 4.220604
ED 84 4.369743
ED 85 3.300135
ED 86 4.834300
ED 87 4.343309
ED 88 4.282470
ED 89 7.811648
ED 90 4.841730
ED 91 3.879644
ED 92 3.698908
ED 93 5.833328
ED 94 5.010504
ED 95 6.829515
ED 96 4.706794
ED 97 7.239512
ED 98 4.656008
ED 99 8.158483
