Type ID Timeoffset
ED 1 15.106485
ED 2 6.763230
ED 3 16.136812
ED 4 15.553261
ED 5 4.015553
ED 6 5.467430
ED 7 5.073820
ED 8 14.733920
ED 9 12.268515
ED 10 13.110426
ED 11 4.602867
ED 12 13.282137
ED 13 15.241087
ED 14 15.069918
ED 15 15.057606
ED 16 5.991865
ED 17 17.018855
ED 18 15.473835
ED 19 13.075231
ED 20 15.577368
ED 21 5.712818
ED 22 14.778792
ED 23 15.688815
ED 24 4.306531
ED 25 10.120586
ED 26 15.247943
ED 27 5.271100
ED 28 14.472005
ED 29 6.556705
ED 30 14.982518
ED 31 15.225897
ED 32 14.767419
ED 33 14.256357
ED 34 5.677410
ED 35 5.131928
ED 36 4.184506
ED 37 4.843006
ED 38 5.507236
ED 39 4.506689
ED 40 3.896829
ED 41 3.591849
ED 42 4.896818
ED 43 4.029006
ED 44 4.071491
ED 45 4.284966
ED 46 3.885287
ED 47 3.854868
ED 48 4.555017
ED 49 4.342286
ED 50 3.456420
ED 51 1.229052
ED 52 3.373186
ED 53 5.502639
ED 54 4.708731
ED 55 4.323203
ED 56 4.598843
ED 57 3.392299
ED 58 5.251147
ED 59 -2.196228
ED 60 4.753199
ED 61 5.018746
ED 62 4.907068
ED 63 3.808633
ED 64 2.742537
ED 65 5.800546
ED 66 4.693507
ED 67 3.797701
ED 68 4.482218
ED 69 5.036351
ED 70 5.002976
ED 71 5.494625
ED 72 4.340735
ED 73 4.253296
ED 74 4.462970
ED 75 5.029705
ED 76 3.949759
ED 77 4.208248
ED 78 4.119937
ED 79 6.271018
ED 80 4.545845
ED 81 1.994018
ED 82 3.817331
ED 83 3.760762
ED 84 3.716991
ED 85 2.433187
ED 86 2.995162
ED 87 4.054102
ED 88 3.665659
ED 89 4.997136
ED 90 3.990734
ED 91 2.526814
ED 92 4.560473
ED 93 4.937199
ED 94 4.124744
ED 95 4.653127
ED 96 4.149724
ED 97 4.179815
ED 98 4.368695
ED 99 5.407027
ED 100 3.640000
ED 101 3.998656
ED 102 6.014489
ED 103 5.439801
ED 104 2.945844
ED 105 4.453589
ED 106 2.308836
ED 107 4.486237
ED 108 6.569684
ED 109 3.866608
ED 110 4.684890
ED 111 2.767900
ED 112 6.337372
ED 113 5.380793
ED 114 0.048051
ED 115 7.169382
ED 116 4.162339
ED 117 4.642726
ED 118 3.478996
ED 119 4.635817
ED 120 4.027755
ED 121 5.640525
ED 122 3.473713
ED 123 2.554402
ED 124 4.610736
ED 125 4.002382
ED 126 3.882659
ED 127 4.354947
ED 128 3.611915
ED 129 4.940759
ED 130 3.980889
ED 131 3.795878
ED 132 5.220815
ED 133 3.827834
ED 134 5.484600
ED 135 5.117630
ED 136 4.088029
ED 137 3.044663
ED 138 3.655621
ED 139 3.887131
ED 140 4.233416
ED 141 5.734301
ED 142 5.031198
ED 143 4.794474
ED 144 3.335259
ED 145 5.121156
ED 146 3.972984
ED 147 5.084519
ED 148 3.845316
ED 149 3.495601
ED 150 4.650127
ED 151 3.269052
ED 152 3.039296
ED 153 4.213166
ED 154 3.763935
ED 155 4.883781
ED 156 2.836975
ED 157 2.863734
ED 158 3.097358
ED 159 5.765726
ED 160 4.278663
ED 161 3.774146
ED 162 4.286070
ED 163 5.085020
ED 164 4.334822
ED 165 4.453034
ED 166 2.997886
ED 167 3.658417
ED 168 3.952418
ED 169 2.998633
ED 170 3.991286
ED 171 4.470200
ED 172 3.223155
ED 173 4.680243
ED 174 4.168420
ED 175 3.599527
ED 176 3.750363
ED 177 4.012730
ED 178 2.970049
ED 179 4.854614
ED 180 4.155516
ED 181 3.057959
ED 182 2.094840
ED 183 3.970101
ED 184 3.050732
ED 185 6.317898
ED 186 4.226875
ED 187 4.074105
ED 188 4.425563
ED 189 5.445345
ED 190 3.830328
ED 191 4.137623
ED 192 4.223691
ED 193 4.742215
ED 194 3.434924
ED 195 2.873388
ED 196 4.901972
ED 197 5.185643
ED 198 3.138843
ED 199 4.800412
ED 200 3.909960
ED 201 5.403865
ED 202 2.803544
ED 203 4.093257
ED 204 5.096822
ED 205 6.839563
ED 206 4.810075
ED 207 6.128965
ED 208 5.755768
ED 209 5.388611
ED 210 3.985088
ED 211 4.854252
ED 212 4.983350
ED 213 4.457310
ED 214 3.881560
ED 215 3.798504
ED 216 5.263074
ED 217 4.466797
ED 218 4.798728
ED 219 4.204316
ED 220 4.813343
ED 221 4.071422
ED 222 2.390047
ED 223 4.203091
ED 224 5.855075
ED 225 5.238353
ED 226 6.631160
ED 227 4.149266
ED 228 4.359811
ED 229 3.104977
ED 230 4.598184
ED 231 3.211895
ED 232 5.207104
ED 233 4.136474
ED 234 4.600758
ED 235 5.993357
ED 236 4.455618
ED 237 5.239003
ED 238 5.264781
ED 239 4.378825
ED 240 5.678054
ED 241 5.141881
ED 242 4.609223
ED 243 5.663555
ED 244 5.354147
ED 245 4.366216
ED 246 3.267169
ED 247 4.432549
ED 248 6.193733
ED 249 5.049837
ED 250 4.431260
ED 251 4.184458
ED 252 4.190443
ED 253 6.861007
ED 254 7.580879
ED 255 4.746874
ED 256 4.690594
ED 257 5.291101
ED 258 6.487256
ED 259 4.533651
ED 260 4.651687
ED 261 3.805597
ED 262 5.360669
ED 263 5.390073
ED 264 5.138786
ED 265 3.774348
ED 266 6.428661
ED 267 6.179785
ED 268 4.786778
ED 269 4.685235
ED 270 3.898092
ED 271 6.762380
ED 272 3.322088
ED 273 3.446560
ED 274 4.496978
ED 275 3.543951
ED 276 5.210622
ED 277 3.992010
ED 278 3.766805
ED 279 5.806604
ED 280 3.983548
ED 281 6.116332
ED 282 4.632657
ED 283 5.961935
ED 284 5.369046
ED 285 4.754989
ED 286 6.231050
ED 287 4.609078
ED 288 4.388709
ED 289 5.768112
ED 290 5.379986
ED 291 5.134682
ED 292 5.215920
ED 293 4.458126
ED 294 5.376616
ED 295 3.224419
ED 296 4.856051
ED 297 5.275371
ED 298 5.445978
ED 299 5.296376
ED 300 5.724186
ED 301 6.558601
ED 302 5.644918
ED 303 3.996904
ED 304 5.635508
ED 305 3.922195
ED 306 4.485143
ED 308 7.257026
ED 309 6.288421
ED 310 5.142922
ED 311 5.566559
ED 312 5.403049
ED 313 5.455676
ED 314 4.016701
ED 315 4.467050
ED 316 5.478175
ED 317 4.025568
ED 318 5.135831
ED 319 5.320451
ED 320 4.445334
ED 321 5.878328
ED 322 4.572564
ED 323 5.459517
ED 324 6.827644
ED 325 5.473587
ED 326 3.717999
ED 327 3.438809
ED 328 4.942647
ED 329 4.536569
ED 330 5.790816
ED 331 4.340815
ED 332 4.410542
ED 333 4.146704
ED 334 4.409633
ED 335 4.228148
ED 336 4.839896
ED 337 6.743584
ED 338 5.724180
ED 339 4.831435
ED 340 1.341362
ED 341 4.718773
ED 342 2.859279
ED 343 5.600433
ED 344 4.295641
ED 345 4.276454
ED 346 5.715207
ED 347 5.971107
ED 348 5.252345
ED 349 2.484284
ED 350 5.956618
ED 351 5.670395
ED 352 5.137623
ED 353 6.007970
ED 354 4.152382
ED 355 4.886058
ED 356 4.598331
ED 357 5.389005
ED 358 3.040073
ED 359 4.269845
ED 360 5.786155
ED 361 4.891140
ED 362 6.001341
ED 363 9.395340
ED 364 5.380454
ED 365 4.163170
ED 366 5.329014
ED 367 4.991877
ED 368 5.923042
ED 369 5.075048
ED 370 4.292965
ED 371 4.649264
ED 372 5.834679
ED 373 4.181969
ED 374 4.378613
ED 375 4.669377
ED 376 4.979932
ED 377 6.934115
ED 378 4.876570
ED 379 4.346383
ED 380 4.313018
ED 381 5.082160
ED 382 4.755867
ED 383 5.736859
ED 384 3.591238
ED 385 4.118657
ED 386 5.967531
ED 387 6.488506
ED 388 4.278542
ED 389 3.448023
ED 390 5.235607
ED 391 4.004236
ED 392 5.957065
ED 393 4.503921
ED 394 4.155333
ED 395 6.220372
ED 396 4.070490
ED 397 5.905279
ED 398 4.669691
ED 399 5.072431
ED 400 6.013264
ED 401 5.211940
ED 402 6.125817
ED 403 4.535264
ED 404 4.126927
ED 405 4.936804
ED 406 3.921785
ED 407 4.484432
ED 408 5.125657
ED 409 3.374989
ED 410 4.253840
ED 411 4.042299
ED 412 4.139513
ED 413 3.507348
ED 414 5.418571
ED 415 2.701910
ED 416 1.458955
ED 417 4.822156
ED 418 5.473263
ED 419 4.322011
ED 420 3.469392
ED 421 4.970943
ED 422 4.989102
ED 423 6.606442
ED 424 6.986301
ED 425 3.933088
ED 426 5.335706
ED 427 4.469865
ED 428 5.962333
ED 429 4.257246
ED 430 4.277547
ED 431 4.048416
ED 432 4.180660
ED 433 4.493185
ED 434 7.095567
ED 435 5.707084
ED 436 3.553347
ED 437 6.929026
ED 438 5.722408
ED 439 4.949975
ED 440 4.891348
ED 441 5.864633
ED 442 8.116294
ED 443 5.061840
ED 444 5.957570
ED 445 4.617338
ED 446 5.595847
ED 447 4.571422
ED 448 5.716165
ED 449 5.368907
ED 450 4.579615
ED 451 4.589110
ED 452 3.919613
ED 453 5.321319
ED 454 8.723563
ED 455 5.933915
ED 456 6.135436
ED 457 5.454594
ED 458 6.014057
ED 459 5.966015
ED 460 8.153345
ED 461 5.299536
ED 462 5.729020
ED 463 6.684024
ED 464 4.128989
ED 465 6.588577
ED 466 7.805629
ED 467 4.690562
ED 468 5.591686
ED 469 8.978827
ED 470 5.899454
ED 471 5.592664
ED 472 6.043800
ED 473 5.514582
ED 474 4.712846
ED 475 3.413384
ED 476 5.934958
ED 477 3.851224
ED 478 5.792741
ED 479 6.103724
ED 480 3.504952
ED 481 3.786936
ED 482 5.135237
ED 483 4.863704
ED 484 4.885736
ED 485 4.982950
ED 486 6.176403
ED 487 5.212062
ED 488 5.724815
ED 489 4.659257
ED 490 5.620798
ED 491 5.760764
ED 492 6.233636
ED 493 4.393073
ED 494 4.762286
ED 495 5.074307
ED 496 4.055169
ED 497 6.869226
ED 498 5.141903
ED 499 4.422269
ED 500 4.087971
ED 501 4.908284
ED 502 5.419998
ED 503 6.367183
ED 504 5.200575
ED 505 5.782377
ED 506 4.499265
ED 507 4.661286
ED 508 5.937263
ED 509 5.979383
ED 510 6.455616
ED 511 4.994226
ED 512 5.769612
ED 513 5.356240
ED 514 6.052973
ED 515 4.725215
ED 516 8.382202
ED 517 4.242288
ED 518 2.957957
ED 519 3.055206
ED 520 6.182954
ED 521 5.148318
ED 522 4.785707
ED 523 4.187271
ED 524 3.617714
ED 525 3.480327
ED 526 5.188350
ED 527 6.036070
ED 528 5.280343
ED 529 5.444484
ED 530 5.566186
ED 531 4.458961
ED 532 5.748633
ED 533 5.489292
ED 534 5.282369
ED 535 4.362193
ED 536 4.459659
ED 537 5.701783
ED 538 5.262318
ED 539 6.711777
ED 540 5.189317
ED 541 5.704718
ED 542 4.481458
ED 543 6.272140
ED 544 5.652208
ED 545 4.910105
ED 546 6.008879
ED 547 4.093686
ED 548 5.798838
ED 549 4.757867
ED 550 6.816052
ED 551 4.809326
ED 552 5.152004
ED 553 5.663230
ED 554 5.841350
ED 555 5.773199
ED 556 4.963583
ED 557 6.309401
ED 558 4.358860
ED 559 3.640707
ED 560 6.083210
ED 561 5.608140
ED 562 5.006446
ED 563 5.459023
ED 564 4.785028
ED 565 5.426693
ED 566 5.214420
ED 567 5.595545
ED 568 4.992935
ED 569 4.600546
ED 570 5.388763
ED 571 5.459649
ED 572 5.117521
ED 573 5.468024
ED 574 6.122680
ED 575 4.603313
ED 576 5.616843
ED 577 6.070181
ED 578 5.279753
ED 579 5.753282
ED 580 4.536041
ED 581 5.411120
ED 582 6.824825
ED 583 6.504064
ED 584 5.462379
ED 585 4.865659
ED 586 6.041326
ED 587 6.822004
ED 588 4.793452
ED 589 6.813301
ED 590 4.875787
ED 591 4.425434
ED 592 5.558667
ED 593 4.952768
ED 594 6.654763
ED 595 5.932766
ED 596 4.043777
ED 597 5.479579
ED 598 3.942060
ED 599 5.744312
ED 600 4.835991
ED 601 3.772923
ED 602 3.387886
ED 603 5.588755
ED 604 6.082109
ED 605 5.764191
ED 606 4.668655
ED 607 3.691353
ED 608 4.033798
ED 609 5.441958
ED 610 5.625173
ED 611 4.450488
ED 612 5.549190
ED 613 4.881920
ED 614 4.789961
ED 615 6.814759
ED 616 5.484145
ED 617 4.536323
ED 618 3.654392
ED 619 5.732029
ED 620 5.549781
ED 621 5.005721
ED 622 5.849480
ED 623 6.343489
ED 624 4.960595
ED 625 6.814375
ED 626 5.168383
ED 627 7.816707
ED 628 7.212882
ED 629 5.583716
ED 630 5.954846
ED 631 3.836262
ED 632 4.238899
ED 633 6.201836
ED 634 5.593412
ED 635 5.894219
ED 636 6.434680
ED 637 6.362427
ED 638 5.812932
ED 639 5.024858
ED 640 6.410412
ED 641 4.423378
ED 642 6.249281
ED 643 4.901097
ED 644 4.984589
ED 645 5.926752
ED 646 3.975451
ED 647 5.769232
ED 648 4.730334
ED 649 5.659874
ED 650 6.006660
ED 651 4.070999
ED 652 5.550427
ED 653 5.989217
ED 654 3.827242
ED 655 5.789061
ED 656 4.637496
ED 657 6.848822
ED 658 6.169742
ED 659 5.943335
ED 660 5.953770
ED 661 5.982114
ED 662 5.583936
ED 663 7.339091
ED 664 6.619362
ED 665 4.796282
ED 666 5.900169
ED 667 3.629410
ED 668 4.157279
ED 669 6.051235
ED 670 6.113903
ED 671 5.222408
ED 672 4.557550
ED 673 5.922144
ED 674 5.701640
ED 675 5.606809
ED 676 4.857395
ED 677 4.648501
ED 678 6.205665
ED 679 7.566549
ED 680 6.654097
ED 681 6.034474
ED 682 5.293383
ED 683 4.464848
ED 684 5.309854
ED 685 4.973323
ED 686 6.819662
ED 687 5.320864
ED 688 6.848136
ED 689 6.736673
ED 690 6.073585
ED 691 5.412581
ED 692 5.275088
ED 693 7.128582
ED 694 8.382218
ED 695 6.217563
ED 696 6.298231
ED 697 6.592616
ED 698 7.657258
ED 699 6.938916
ED 700 6.048925
ED 701 5.080240
ED 702 5.892109
ED 703 8.455773
ED 704 8.263601
ED 705 5.833273
ED 706 7.090705
ED 707 8.484569
ED 708 7.376062
ED 709 8.319771
ED 710 7.393751
ED 711 5.485565
ED 712 7.384994
ED 713 8.576335
ED 714 5.445974
ED 715 6.607669
ED 716 5.766132
ED 717 4.712394
ED 718 6.645418
ED 719 6.826471
ED 720 6.349207
ED 721 4.963651
ED 722 5.568506
ED 723 5.297314
ED 724 6.060267
ED 725 4.831869
ED 726 6.405631
ED 727 6.866296
ED 728 5.396921
ED 729 4.557756
ED 730 4.765779
ED 731 5.880014
ED 732 4.415318
ED 733 7.098535
ED 734 6.108394
ED 735 6.609339
ED 736 5.351679
ED 737 5.995968
ED 738 6.072677
ED 739 6.160637
ED 740 5.282026
ED 741 6.476704
ED 742 5.365341
ED 743 6.329230
ED 744 4.988578
ED 745 6.071118
ED 746 6.291418
ED 747 5.536615
ED 748 5.018182
ED 749 4.950142
ED 750 5.702349
ED 751 3.748542
ED 752 5.198238
ED 753 4.926130
ED 754 5.275743
ED 755 4.324752
ED 756 6.262653
ED 757 3.288034
ED 758 6.173449
ED 759 5.845924
ED 760 5.985676
ED 761 7.155203
ED 762 3.486907
ED 763 4.844308
ED 764 6.350253
ED 765 7.860237
ED 766 5.209527
ED 767 6.090256
ED 768 3.766527
ED 769 4.642415
ED 770 5.106448
ED 771 6.448561
ED 772 5.838424
ED 773 4.849209
ED 774 4.669806
ED 775 5.855317
ED 776 5.827075
ED 777 5.112642
ED 778 5.036426
ED 779 5.783051
ED 780 6.111692
ED 781 5.785186
ED 782 6.070548
ED 783 5.437642
ED 784 4.966401
ED 785 6.672172
ED 786 5.703134
ED 787 5.917086
ED 788 7.425991
ED 789 6.567858
ED 790 6.219271
ED 791 4.939046
ED 792 4.274523
ED 793 4.642291
ED 794 5.542244
ED 795 6.809175
ED 796 6.703986
ED 797 6.060883
ED 798 5.727149
ED 799 5.976133
ED 800 7.769133
ED 801 6.351841
ED 802 4.596341
ED 803 5.902407
ED 804 6.263400
ED 805 7.228153
ED 806 4.986323
ED 807 6.732948
ED 808 4.794730
ED 809 5.808338
ED 810 4.547544
ED 811 9.554777
ED 812 6.230548
ED 813 7.402367
ED 814 4.578902
ED 815 4.940622
ED 816 6.207777
ED 817 4.190432
ED 818 5.682459
ED 819 6.956113
ED 820 3.472265
ED 821 5.932096
ED 822 6.715308
ED 823 6.309670
ED 824 5.671391
ED 825 6.281015
ED 826 5.346243
ED 827 6.129078
ED 828 5.686666
ED 829 7.136470
ED 830 6.803627
ED 831 6.556580
ED 832 6.493609
ED 833 3.923841
ED 834 5.932804
ED 835 6.524336
ED 836 6.444055
ED 837 6.702079
ED 838 5.146448
ED 839 2.954207
ED 840 4.673439
ED 841 4.252232
ED 842 5.780253
ED 843 6.730279
ED 844 5.869527
ED 845 5.397012
ED 846 5.535677
ED 847 5.225231
ED 848 5.650913
ED 849 4.760779
ED 850 7.152190
ED 851 4.877976
ED 852 4.202458
ED 853 5.303321
ED 854 5.842238
ED 855 4.878839
ED 856 5.002707
ED 857 5.440041
ED 858 5.801318
ED 859 5.733872
ED 860 4.583091
ED 861 3.809206
ED 862 5.408105
ED 863 6.124634
ED 864 5.808841
ED 865 5.338457
ED 866 3.841693
ED 867 4.174926
ED 868 4.049001
ED 869 4.205934
ED 870 5.250026
ED 871 6.745082
ED 872 4.134794
ED 873 4.198188
ED 874 5.118848
ED 875 4.261856
ED 876 2.960760
ED 877 5.226315
ED 878 4.387761
ED 879 4.283110
ED 880 4.364721
ED 881 5.600100
ED 882 6.736609
ED 883 5.598907
ED 884 4.515621
ED 885 6.015573
ED 886 4.924467
ED 887 5.781746
ED 888 5.142851
ED 889 6.266907
ED 890 5.761668
ED 891 5.589746
ED 892 5.795100
ED 893 4.198836
ED 894 5.855302
ED 895 6.017073
ED 896 5.014476
ED 897 5.341850
ED 898 6.037632
ED 899 4.829983
ED 900 5.591190
ED 901 7.583998
ED 902 6.888431
ED 903 6.320093
ED 904 6.420943
ED 905 5.415837
ED 906 6.076668
ED 907 7.127512
ED 908 4.476245
ED 909 6.965138
ED 910 5.450977
ED 911 6.837472
ED 912 5.027822
ED 913 7.061250
ED 914 5.610970
ED 915 5.448553
ED 916 6.117755
ED 917 5.529094
ED 918 7.088198
ED 919 5.965011
ED 920 5.047893
ED 921 4.246154
ED 922 5.490014
ED 923 5.902732
ED 924 6.813210
ED 925 6.381332
ED 926 4.735637
ED 927 5.790840
ED 928 5.953671
ED 929 4.733677
ED 930 7.106607
ED 931 6.588541
ED 932 6.157567
ED 933 5.195941
ED 934 5.203228
ED 935 4.478788
ED 936 5.650734
ED 937 5.940065
ED 938 4.605521
ED 939 5.994988
ED 940 6.882943
ED 941 6.073116
ED 942 5.750160
ED 943 5.481755
ED 944 6.158520
ED 945 6.058258
ED 946 6.912055
ED 947 5.703142
ED 948 6.919171
ED 949 6.769572
ED 950 4.595331
ED 951 4.242771
ED 952 5.283491
ED 953 5.603346
ED 954 6.152813
ED 955 6.585451
ED 956 4.609379
ED 957 5.624635
ED 958 3.930219
ED 959 4.437962
ED 960 5.711841
ED 961 5.968555
ED 962 4.572158
ED 963 6.038465
ED 964 4.968293
ED 965 4.240623
ED 966 5.292795
ED 967 5.930244
ED 968 4.418554
ED 969 4.221178
ED 970 5.140286
ED 971 5.049443
ED 972 5.218697
ED 973 4.909523
ED 974 3.803685
ED 975 3.100286
ED 976 5.510255
ED 977 4.211225
ED 978 4.366263
ED 979 5.342666
ED 980 5.684716
ED 981 5.468304
ED 982 6.345047
ED 983 5.272708
ED 984 5.229003
ED 985 4.586489
ED 986 3.312507
ED 987 5.642829
ED 988 5.232013
ED 989 5.208584
ED 990 5.310034
ED 991 5.038075
ED 992 3.540139
ED 993 4.494404
ED 994 5.260763
ED 995 5.356740
ED 996 5.223296
ED 997 4.573977
ED 998 4.084328
ED 999 5.354750
ED 1000 3.911716
ED 1001 3.170577
ED 1002 5.192153
ED 1003 4.909434
ED 1004 5.786244
ED 1005 3.666963
ED 1006 6.154992
ED 1007 4.120754
ED 1008 4.732719
ED 1009 4.031053
ED 1010 4.873842
ED 1011 5.013600
ED 1012 3.873963
ED 1013 3.926866
ED 1014 5.177915
ED 1015 6.558798
ED 1016 2.880476
ED 1017 5.246316
ED 1018 4.586735
ED 1019 4.848541
ED 1020 3.889000
ED 1021 4.477254
ED 1023 5.766838
ED 1024 3.974470
ED 1025 5.428544
ED 1026 4.642196
ED 1027 4.478571
ED 1028 5.311696
ED 1029 4.818293
ED 1030 5.583491
ED 1031 4.861346
ED 1032 4.701207
ED 1033 6.355377
ED 1034 6.380808
ED 1035 6.546504
ED 1036 5.510263
ED 1037 4.034452
ED 1038 5.631247
ED 1039 5.460372
ED 1040 6.088129
ED 1041 4.463590
ED 1042 4.468867
ED 1043 5.782995
ED 1044 6.296576
ED 1045 5.617230
ED 1046 6.724185
ED 1047 4.583540
ED 1048 4.982471
ED 1049 6.242053
ED 1050 6.119900
ED 1051 6.065003
ED 1052 5.952218
ED 1053 6.227258
ED 1054 5.422870
ED 1055 4.750225
ED 1056 5.636997
ED 1057 6.251768
ED 1058 7.084028
ED 1059 6.188837
ED 1060 5.961754
ED 1061 6.277404
ED 1062 5.567661
ED 1063 8.013543
ED 1064 5.771242
ED 1065 5.066296
ED 1066 4.657818
ED 1067 4.194361
ED 1068 7.449825
ED 1069 4.347839
ED 1070 5.171024
ED 1071 6.309249
ED 1072 7.030422
ED 1073 5.933550
ED 1074 5.294278
ED 1075 4.849495
ED 1076 5.148047
ED 1077 6.910322
ED 1078 6.422997
ED 1079 7.294004
ED 1080 6.150149
ED 1081 6.005535
ED 1082 3.719272
ED 1083 6.328430
ED 1084 5.165461
ED 1085 3.104956
ED 1086 5.001778
ED 1087 4.635314
ED 1088 7.312108
ED 1089 4.797161
ED 1090 4.972187
ED 1091 4.671022
ED 1092 5.430313
ED 1093 3.126956
ED 1094 6.007036
ED 1095 5.172288
ED 1096 4.651857
ED 1097 4.932636
ED 1098 5.088506
ED 1099 8.108111
ED 1100 4.013232
ED 1101 4.630724
ED 1102 4.641187
ED 1103 5.017654
ED 1104 4.636697
ED 1105 2.935855
ED 1106 4.871944
ED 1107 2.632685
ED 1108 3.968665
ED 1109 3.856354
ED 1110 6.939468
ED 1111 4.804170
ED 1112 5.765482
ED 1113 3.467349
ED 1114 4.938855
ED 1115 5.455192
ED 1116 5.546893
ED 1117 4.641367
ED 1118 4.956049
ED 1119 5.730249
ED 1120 5.004424
ED 1121 5.120768
ED 1122 5.464154
ED 1123 6.027987
ED 1124 5.526569
ED 1125 5.375851
ED 1126 6.536075
ED 1127 4.089592
ED 1128 5.589908
ED 1129 6.369654
ED 1130 5.957514
ED 1131 6.300257
ED 1132 2.498651
ED 1133 6.175512
ED 1134 5.589531
ED 1135 4.928193
ED 1136 5.753047
ED 1137 6.632888
ED 1138 5.145163
ED 1139 4.535553
ED 1140 5.247760
ED 1141 4.297915
ED 1142 4.964397
ED 1143 4.406410
ED 1144 6.046106
ED 1145 5.885208
ED 1146 4.031154
ED 1147 5.737303
ED 1148 6.197080
ED 1149 6.268176
ED 1150 5.662583
ED 1151 5.629226
ED 1152 4.722285
ED 1153 5.415782
ED 1154 4.311108
ED 1155 3.479756
ED 1156 4.310147
ED 1157 5.641536
ED 1158 3.755966
ED 1159 5.543954
ED 1160 6.109443
ED 1161 6.118290
ED 1162 5.145166
ED 1163 5.080978
ED 1164 5.810464
ED 1165 4.925632
ED 1166 6.034576
ED 1167 4.539578
ED 1168 5.079347
ED 1169 5.212429
ED 1170 4.764971
ED 1171 6.627535
ED 1172 6.043841
ED 1173 5.467966
ED 1174 5.703139
ED 1175 5.384033
ED 1176 5.729032
ED 1177 5.665203
ED 1178 4.270261
ED 1179 4.859619
ED 1180 4.191370
ED 1181 5.712711
ED 1182 6.201754
ED 1183 5.797147
ED 1184 6.135783
ED 1185 4.314648
ED 1186 5.561115
ED 1187 5.411372
ED 1188 4.753110
ED 1189 5.040952
ED 1190 4.100942
ED 1191 5.556738
ED 1192 5.692853
ED 1193 4.817768
ED 1194 5.095324
ED 1195 5.360352
ED 1196 5.428541
ED 1197 5.476427
ED 1198 5.310686
ED 1199 5.025374
ED 1200 6.429036
ED 1201 6.410106
ED 1202 3.909640
ED 1203 6.337012
ED 1204 6.657058
ED 1205 7.275367
ED 1206 5.514368
ED 1207 5.936087
ED 1208 6.441257
ED 1209 5.361274
ED 1210 5.750181
ED 1211 5.204176
ED 1212 6.258027
ED 1213 6.818845
ED 1214 4.583940
ED 1215 5.169445
ED 1216 4.881473
ED 1217 5.651900
