TYPE ID Toffset_noisereduction
ED 1302 1.515709
ED 1303 -4.001784
ED 1304 15.697545
ED 1305 -2.952427
ED 1306 -10.712161
ED 1307 -3.241211
ED 1308 15.043462
ED 1309 2.854704
ED 1310 4.100935
ED 1311 -2.490148
ED 1312 -8.276675
ED 1313 -15.401161
ED 1314 -7.788444
ED 1315 -18.288498
ED 1316 1.176757
ED 1317 1.292438
ED 1318 1.763199
ED 1319 -2.924969
ED 1320 -15.004187
ED 1321 -17.714131
ED 1322 -3.487752
ED 1323 -8.504333
ED 1324 -2.715879
ED 1325 -3.192984
ED 1326 -19.188376
ED 1327 -33.060552
ED 1328 5.406246
ED 1329 -0.696366
ED 1330 -4.518140
ED 1331 -1.582899
ED 1332 3.945180
ED 1333 11.539675
ED 1334 -2.614831
ED 1335 9.407084
ED 1336 7.867132
ED 1337 -8.451281
ED 1338 7.817182
ED 1339 -5.664983
ED 1340 10.814198
ED 1341 2.289971
ED 1342 4.921956
ED 1343 -10.197186
ED 1344 4.433378
ED 1345 -1.149927
ED 1346 9.477056
ED 1347 11.057415
ED 1348 2.963703
ED 1349 1.047995
ED 1350 -4.566797
ED 1351 3.815926
ED 1352 -1.921253
ED 1353 5.060552
ED 1354 8.521756
ED 1355 -0.948852
ED 1356 7.165044
ED 1357 -6.192796
ED 1358 10.239146
ED 1359 -2.811589
ED 1360 -2.946749
ED 1361 -21.045633
ED 1362 -1.776547
ED 1363 -0.046437
ED 1364 8.226421
ED 1365 5.355396
ED 1366 4.260982
ED 1367 14.985907
ED 1368 12.572289
ED 1369 -17.911976
ED 1370 8.874086
ED 1371 -7.024858
ED 1372 3.292859
ED 1373 5.799006
ED 1374 3.888362
ED 1375 -6.682957
ED 1376 -13.498538
ED 1377 -9.367495
ED 1378 -3.786079
ED 1379 0.520443
ED 1380 -7.628899
ED 1381 14.415663
ED 1382 0.308787
ED 1383 -1.142460
ED 1384 7.798016
ED 1385 0.024084
ED 1386 0.482824
ED 1387 -19.659956
ED 1388 12.681703
ED 1389 5.293479
ED 1390 5.023558
ED 1391 1.436610
ED 1392 -18.919296
ED 1393 -18.434438
ED 1394 8.888430
ED 1395 -9.182124
ED 1396 -9.540997
ED 1397 -1.287947
ED 1398 4.396285
ED 1399 3.051438
ED 1400 -7.936672
ED 1401 9.584508
ED 1402 -3.355964
ED 1403 2.184542
ED 1404 6.016765
ED 1405 2.937189
ED 1406 8.039209
ED 1407 1.214247
ED 1408 6.580381
ED 1409 -6.475894
ED 1410 7.914996
ED 1411 -10.349820
ED 1412 -9.821190
ED 1413 9.363215
ED 1414 1.731512
ED 1415 -8.938618
ED 1416 0.922465
ED 1417 21.800019
ED 1418 -4.823127
ED 1419 5.075429
ED 1420 4.578796
ED 1421 6.292408
ED 1422 -1.712315
ED 1423 -7.559385
ED 1424 8.268508
ED 1425 -12.423802
ED 1426 -4.556446
ED 1427 -0.208251
ED 1428 4.608709
ED 1429 1.644918
ED 1430 -1.251737
ED 1431 7.961886
ED 1432 -13.721597
ED 1433 12.132800
ED 1434 -3.094038
ED 1435 15.464345
ED 1436 -2.361141
ED 1437 -5.877900
ED 1438 2.674817
ED 1439 30.251076
ED 1440 14.291485
ED 1441 -0.351467
ED 1442 15.219203
ED 1443 9.957525
ED 1444 -6.208737
ED 1445 -5.825887
ED 1446 0.365536
ED 1447 11.783737
ED 1448 -3.269916
ED 1449 -7.807490
ED 1450 5.825021
ED 1451 13.172468
ED 1452 9.230689
ED 1453 12.451369
ED 1454 12.018390
ED 1455 -3.918255
ED 1456 12.132548
ED 1457 6.461914
ED 1458 -6.128471
ED 1459 8.297058
ED 1460 3.414967
ED 1461 10.122943
ED 1462 2.902747
ED 1463 -6.895144
ED 1464 13.698064
ED 1465 -0.483637
ED 1466 -2.861993
ED 1467 -16.973910
ED 1468 -6.589635
ED 1469 -0.479250
ED 1470 -10.975135
ED 1471 -1.770281
ED 1472 -8.602416
ED 1473 -4.412679
ED 1474 1.106036
ED 1475 8.102476
ED 1476 -4.936776
ED 1477 1.161031
ED 1478 -0.480152
ED 1479 -6.563357
ED 1480 13.229179
ED 1481 -2.159466
ED 1482 -8.099197
ED 1483 -17.669343
ED 1484 -4.307775
ED 1485 5.657202
ED 1486 -17.832278
ED 1487 13.189660
ED 1488 7.178970
ED 1489 -9.019564
ED 1490 0.006066
ED 1491 2.635574
ED 1492 3.940737
ED 1493 -15.715852
ED 1494 -4.438676
ED 1495 5.268353
ED 1496 0.022103
ED 1497 0.920882
ED 1498 3.474478
ED 1499 -12.156164
ED 1500 -6.174981
ED 1501 -7.946363
ED 1502 7.054401
ED 1503 -2.072717
ED 1504 11.331224
ED 1505 7.457085
ED 1506 9.890056
ED 1507 21.745067
ED 1508 -9.469181
ED 1509 -10.740889
ED 1510 1.695307
ED 1511 5.151273
ED 1512 17.547582
ED 1513 16.703159
ED 1514 14.748103
ED 1515 -12.377134
ED 1516 -14.489892
ED 1517 9.617592
ED 1518 0.320424
ED 1519 -3.648875
ED 1520 12.201171
ED 1521 0.078739
ED 1522 10.745161
ED 1523 6.365833
ED 1524 0.767516
ED 1525 4.717566
ED 1526 7.815329
ED 1527 7.243020
ED 1528 -0.364659
ED 1529 -21.825336
ED 1530 18.066227
ED 1531 -1.512323
ED 1532 -1.893697
ED 1533 -2.897449
ED 1534 7.163811
ED 1535 -2.383428
ED 1536 -0.976698
ED 1537 -13.431991
ED 1538 0.519130
ED 1539 3.482813
ED 1540 -10.788074
ED 1541 -12.297848
ED 1542 11.681727
ED 1543 -26.428979
ED 1544 -16.382570
ED 1545 4.052633
ED 1546 -11.195785
ED 1547 -7.965099
ED 1548 -7.610598
ED 1549 -2.939465
ED 1550 -1.064207
ED 1551 -2.148802
ED 1552 5.089004
ED 1553 -2.974891
ED 1554 -1.409878
ED 1555 -4.795355
ED 1556 14.714495
ED 1557 1.024450
ED 1558 16.508659
ED 1559 9.684427
ED 1560 -6.927969
ED 1561 -3.237534
ED 1562 -0.753116
ED 1563 5.779000
ED 1564 -2.964238
ED 1565 -6.097006
ED 1566 0.379260
ED 1567 -5.340343
ED 1568 2.661983
ED 1569 4.630784
ED 1570 -6.782990
ED 1571 -4.146241
ED 1572 2.075135
ED 1573 -3.591277
ED 1574 -8.854121
ED 1575 -8.484336
ED 1576 9.544632
ED 1577 4.455262
ED 1578 -5.371638
ED 1579 -6.936415
ED 1580 -10.130047
ED 1581 7.246790
ED 1582 -2.690285
ED 1583 3.773151
ED 1584 -9.368500
ED 1585 6.275999
ED 1586 1.260193
ED 1587 2.445967
ED 1588 -6.199613
ED 1589 5.804956
ED 1590 -3.238765
ED 1591 -9.179613
ED 1592 -11.621220
ED 1593 -2.877189
ED 1594 11.771623
ED 1595 6.174647
ED 1596 -11.130337
ED 1597 15.497987
ED 1598 0.615322
ED 1599 1.137945
ED 1600 -1.386147
ED 1601 -7.631523
ED 1602 -5.961667
ED 1603 -0.638655
ED 1604 4.047972
ED 1605 -2.155777
ED 1606 -17.115487
ED 1607 1.697332
ED 1608 0.797349
ED 1609 -4.154231
ED 1610 9.998851
ED 1611 -3.571899
ED 1612 9.381053
ED 1613 -11.664657
ED 1614 3.065959
ED 1615 -3.484461
ED 1616 1.021269
ED 1617 -8.699765
ED 1618 -2.766526
ED 1619 -9.195800
ED 1620 -16.950573
ED 1621 -7.886695
ED 1622 12.467900
ED 1623 5.015910
ED 1624 4.280496
ED 1625 -4.127459
ED 1626 -2.132501
ED 1627 1.861492
ED 1628 10.305070
ED 1629 -0.716777
ED 1630 13.464415
ED 1631 -13.485337
ED 1632 -17.791120
ED 1633 1.060916
ED 1634 -8.304455
ED 1635 -9.560140
ED 1636 -5.072022
ED 1637 -0.102807
ED 1638 5.286774
ED 1639 -15.815112
ED 1640 -10.079781
ED 1641 -15.569636
ED 1642 -19.773353
ED 1643 -12.342435
ED 1644 -11.446382
ED 1645 -16.096048
ED 1646 -9.555685
ED 1647 -3.999253
ED 1648 -7.379260
ED 1649 -5.981334
ED 1650 -5.023550
ED 1651 4.271233
ED 1652 -1.376327
ED 1653 10.178393
ED 1654 -15.631015
ED 1655 18.007006
ED 1656 -21.526430
ED 1657 5.374574
ED 1658 3.247771
ED 1659 -4.977327
ED 1660 1.407113
ED 1661 0.498558
ED 1662 0.220352
ED 1663 -18.081343
ED 1664 -14.504521
ED 1665 -5.155074
ED 1666 -2.396532
ED 1667 -1.481583
ED 1668 -5.742939
ED 1669 1.537387
ED 1670 10.738775
ED 1671 21.287475
ED 1672 -15.532719
ED 1673 5.257271
ED 1674 -1.556423
ED 1675 6.543482
ED 1676 0.580549
ED 1677 16.909147
ED 1678 9.557595
ED 1679 5.535589
ED 1680 -2.056433
ED 1681 17.063597
ED 1682 -0.214509
ED 1683 -9.619637
ED 1684 -10.222920
ED 1685 -14.777344
ED 1686 -16.469185
ED 1687 -9.447979
ED 1688 -0.912177
ED 1689 -11.195327
ED 1690 -14.142503
ED 1691 0.047096
ED 1692 -6.269398
ED 1693 -5.837487
ED 1694 2.912523
ED 1695 5.230020
ED 1696 4.367563
ED 1697 -4.726605
ED 1698 15.264394
ED 1699 0.491062
ED 1700 -1.426812
ED 1701 -2.177380
ED 1702 0.027907
ED 1703 9.396373
ED 1704 12.938601
ED 1705 -9.820842
ED 1706 11.132852
ED 1707 1.063301
ED 1708 -11.494364
ED 1709 1.857598
ED 1710 0.313413
ED 1711 -0.748582
ED 1712 15.877298
ED 1713 0.937222
ED 1714 -1.406861
ED 1715 -12.396927
ED 1716 -17.113539
ED 1717 1.446689
ED 1718 -12.100157
ED 1719 -7.754950
ED 1720 9.065500
ED 1721 -15.246521
ED 1722 5.197792
ED 1723 18.414795
ED 1724 -1.790991
ED 1725 -7.758977
ED 1726 -6.228683
ED 1727 -18.782756
ED 1728 -6.654673
ED 1729 -13.121190
ED 1730 -10.125026
ED 1731 -8.372280
ED 1732 -11.152677
ED 1733 -9.115334
ED 1734 4.466338
ED 1735 -5.080577
ED 1736 -9.794013
ED 1737 -15.993793
ED 1738 4.234015
ED 1739 2.275717
ED 1740 7.360622
ED 1741 -8.582684
ED 1742 -2.509347
ED 1743 -2.781465
ED 1744 -1.037177
ED 1745 -8.592877
ED 1746 0.613219
ED 1747 -12.898784
ED 1748 8.516538
ED 1749 4.722514
ED 1750 -11.712690
ED 1751 -5.211333
ED 1752 -0.764655
ED 1753 -1.004599
ED 1754 -10.852030
ED 1755 -3.704056
ED 1756 -4.066820
ED 1757 -3.706365
ED 1758 2.365061
ED 1759 6.037588
ED 1760 0.747765
ED 1761 3.744538
ED 1762 -14.980275
ED 1763 22.389830
ED 1764 -0.661202
ED 1765 3.548894
ED 1766 -7.879798
ED 1767 -0.300293
ED 1768 6.702261
ED 1769 2.213652
ED 1770 -6.824505
ED 1771 -11.026444
ED 1772 -6.112991
ED 1773 -12.331872
ED 1774 8.857125
ED 1775 -6.130944
ED 1776 -23.092054
ED 1777 3.235409
ED 1778 0.358014
ED 1779 3.796072
ED 1780 -13.712954
ED 1781 -0.908506
ED 1782 -10.110264
ED 1783 -0.439445
ED 1784 -2.755660
ED 1785 -16.679527
ED 1786 1.182315
ED 1787 19.976591
ED 1788 -9.420919
ED 1789 -0.022360
ED 1790 -4.234750
ED 1791 -8.562885
ED 1792 -6.897750
ED 1793 0.455143
ED 1794 -5.953387
ED 1795 -5.353077
ED 1796 -5.290367
ED 1797 13.378371
ED 1798 1.219335
ED 1799 3.862180
ED 1800 3.110599
ED 1801 -4.174052
ED 1802 -18.908146
ED 1803 -15.005991
ED 1804 -1.519196
ED 1805 -1.465205
ED 1806 -8.112457
ED 1807 11.590518
ED 1808 -4.222811
ED 1809 -0.585558
ED 1810 14.513957
ED 1811 -10.887732
ED 1812 11.833227
ED 1813 5.003871
ED 1814 1.149020
ED 1815 1.105197
ED 1816 -13.313427
ED 1817 0.853994
ED 1818 0.147651
ED 1819 -7.701832
ED 1820 7.814463
ED 1821 6.800683
ED 1822 -11.394061
ED 1823 -10.392127
ED 1824 1.462835
ED 1825 8.832369
ED 1826 -0.127148
ED 1827 0.735255
ED 1828 -3.709958
ED 1829 3.575843
ED 1830 -9.303889
ED 1831 -7.802456
ED 1832 13.417611
ED 1833 -5.009563
ED 1834 -4.972539
ED 1835 3.192010
ED 1836 9.976330
ED 1837 6.696635
ED 1838 -34.760447
ED 1839 4.697357
ED 1840 -8.399774
ED 1841 6.519331
ED 1842 12.139836
ED 1843 6.305921
ED 1844 2.389367
ED 1845 13.817053
ED 1846 -8.839532
ED 1847 9.512625
ED 1848 10.010386
ED 1849 7.272098
ED 1850 -11.515759
ED 1851 -2.670525
ED 1852 3.953369
ED 1853 -0.081678
ED 1854 1.729550
ED 1855 1.712863
ED 1856 -7.344579
ED 1857 -5.440455
ED 1858 -8.430549
ED 1859 -6.774829
ED 1860 -6.489550
ED 1861 -2.245115
ED 1862 -8.166551
ED 1863 -1.804468
ED 1864 -4.535743
ED 1865 -9.076073
ED 1866 -8.315822
ED 1867 2.123919
ED 1868 -1.040865
ED 1869 3.387127
ED 1870 3.416062
ED 1871 -3.416544
ED 1872 -5.825323
ED 1873 -8.222518
ED 1874 -3.594948
ED 1875 7.942406
ED 1876 5.838950
ED 1877 -15.303299
ED 1878 1.482751
ED 1879 -11.731853
ED 1880 7.150511
ED 1881 3.160611
ED 1882 8.758413
ED 1883 12.453454
ED 1884 -6.875881
ED 1885 1.469882
ED 1886 -0.461351
ED 1887 1.349704
ED 1888 -3.391836
ED 1889 3.798698
ED 1890 -2.003326
ED 1891 -1.207851
ED 1892 -4.778430
ED 1893 0.771060
ED 1894 7.374423
ED 1895 -2.001095
ED 1896 -17.525911
ED 1897 -5.234831
ED 1898 -9.043357
ED 1899 -5.019484
ED 1900 4.172615
ED 1901 13.049424
ED 1902 13.208038
ED 1903 2.433516
ED 1904 16.084143
ED 1905 -2.165922
ED 1906 -5.073066
ED 1907 8.954486
ED 1908 -6.098151
ED 1909 -0.041038
ED 1910 2.713002
ED 1911 -3.712216
ED 1912 -5.971784
ED 1913 -9.386493
ED 1914 -2.177467
ED 1915 -7.060249
ED 1916 0.765552
ED 1917 3.259334
ED 1918 19.075762
ED 1919 -3.311805
ED 1920 -18.353110
ED 1921 7.983270
ED 1922 -1.489343
ED 1923 2.407704
ED 1924 11.553886
ED 1925 -8.093762
ED 1926 -0.007048
ED 1927 4.719185
ED 1928 4.748665
ED 1929 5.039897
ED 1930 -2.881032
ED 1931 -7.180046
ED 1932 -3.103286
ED 1933 -3.980411
ED 1934 1.906987
ED 1935 4.798933
ED 1936 -3.762463
ED 1937 -0.685237
ED 1938 14.058163
ED 1939 -9.415262
ED 1940 8.847233
ED 1941 -8.349385
ED 1942 11.985756
ED 1943 2.901616
ED 1944 18.636525
ED 1945 9.995059
ED 1946 9.982285
ED 1947 5.035542
ED 1948 -11.378997
ED 1949 -0.283503
ED 1950 11.819533
ED 1951 1.162384
ED 1952 -13.102512
ED 1953 -6.124986
ED 1954 -3.081883
ED 1955 5.690564
ED 1956 -3.661590
ED 1957 -4.590495
ED 1958 -9.648266
ED 1959 7.882733
ED 1960 -1.881805
ED 1961 1.513202
ED 1962 7.599122
ED 1963 13.056360
ED 1964 12.596864
ED 1965 -11.246923
ED 1966 -2.800373
ED 1967 0.243582
ED 1968 -2.275834
ED 1969 -4.081953
ED 1970 -9.653043
ED 1971 -9.530294
ED 1972 -10.861309
ED 1973 -4.468895
ED 1974 -11.336396
ED 1975 -1.199655
ED 1976 1.266116
ED 1977 -2.896311
ED 1978 -18.704671
ED 1979 -16.865875
ED 1980 -10.223959
ED 1981 -5.419827
ED 1982 9.054759
ED 1983 -0.660901
ED 1984 -7.081419
ED 1985 -16.776602
ED 1986 -0.594740
ED 1987 0.558985
ED 1988 -8.726483
ED 1989 -0.131293
ED 1990 0.149590
ED 1991 1.907558
ED 1992 -9.187495
ED 1993 -4.630080
ED 1994 3.945158
ED 1995 -6.644776
ED 1996 4.036475
ED 1997 9.686942
ED 1998 -5.587725
ED 1999 -16.010297
ED 2000 8.199872
ED 2001 -8.809015
ED 2002 -7.596263
ED 2003 2.021257
ED 2004 -1.846120
ED 2005 -18.213093
ED 2006 10.553905
ED 2007 -1.057821
ED 2008 2.215886
ED 2009 -7.942247
ED 2010 1.018317
ED 2011 5.768077
ED 2012 -10.298569
ED 2013 1.132514
ED 2014 -15.791796
ED 2015 -1.371021
ED 2016 -6.836305
ED 2017 -3.895539
ED 2018 3.732882
ED 2019 -17.951954
ED 2020 -7.156802
ED 2021 -2.634681
ED 2022 0.295034
ED 2023 -4.501551
ED 2024 1.399554
ED 2025 -8.002556
ED 2026 -9.650149
ED 2027 -16.842190
ED 2028 -7.718607
ED 2029 6.933729
ED 2030 -2.487130
ED 2031 8.302290
ED 2032 -13.751238
ED 2033 -8.618137
ED 2034 -10.737893
ED 2035 1.458030
ED 2036 -14.900708
ED 2037 -17.657166
ED 2038 -10.552571
ED 2039 -7.781032
ED 2040 2.004982
ED 2041 6.130222
ED 2042 -9.952068
ED 2043 -18.089444
ED 2044 -10.482290
ED 2045 -16.501178
ED 2046 12.051875
ED 2047 1.296388
ED 2048 -24.938898
ED 2049 -7.049755
ED 2050 -22.037347
ED 2051 -12.297454
ED 2052 -2.556990
ED 2053 -7.961387
ED 2054 2.822221
ED 2055 2.217914
ED 2056 14.621924
ED 2057 -0.407624
ED 2058 9.947252
ED 2059 -1.456021
ED 2060 0.122783
ED 2061 -11.660187
ED 2062 23.062130
ED 2063 -9.595603
ED 2064 9.133539
ED 2065 -12.153370
ED 2066 -1.523942
ED 2067 -4.285511
ED 2068 3.888153
ED 2069 -9.733415
ED 2070 -18.298017
ED 2071 0.263349
ED 2072 -5.719749
ED 2073 -1.814773
ED 2074 13.934465
ED 2075 -2.282255
ED 2076 -12.484273
ED 2077 7.237532
ED 2078 -10.065763
ED 2079 2.725696
ED 2080 5.586352
ED 2081 -7.244418
ED 2082 -0.633741
ED 2083 1.746258
ED 2084 -14.344795
ED 2085 -24.935717
ED 2086 -25.902190
ED 2087 -13.997684
ED 2088 -8.160828
ED 2089 2.542108
ED 2090 -2.989672
ED 2091 1.783447
ED 2092 -1.046773
ED 2093 -13.337072
ED 2094 -17.964653
ED 2095 14.408293
ED 2096 -11.417780
ED 2097 -3.906226
ED 2098 -2.694433
ED 2099 2.467634
ED 2100 -9.125522
ED 2101 -8.920308
ED 2102 -16.698472
ED 2103 7.649399
ED 2104 -5.717828
ED 2105 8.817911
ED 2106 4.854379
ED 2107 22.668736
ED 2108 -2.042101
ED 2109 -26.022298
ED 2110 -6.939086
ED 2111 -8.993794
ED 2112 -3.314696
ED 2113 -0.452870
ED 2114 -3.624885
ED 2115 -6.294892
ED 2116 13.990500
ED 2117 7.694889
ED 2118 -2.600200
ED 2119 -8.584897
ED 2120 -0.998798
ED 2121 1.566576
ED 2122 -1.408019
ED 2123 5.917605
ED 2124 -8.061508
ED 2125 6.769896
ED 2126 6.579014
ED 2127 18.699582
ED 2128 -3.042301
ED 2129 10.093887
ED 2130 7.499668
ED 2131 -2.740334
ED 2132 2.432160
ED 2133 7.864726
ED 2134 -22.404517
ED 2135 2.478716
ED 2136 -22.922475
ED 2137 -4.734741
ED 2138 10.689984
ED 2139 18.275757
ED 2140 3.685452
ED 2141 1.654651
ED 2142 -3.569282
ED 2143 4.213077
ED 2144 14.297128
ED 2145 -5.938560
ED 2146 14.081094
ED 2147 4.069277
ED 2148 -0.998728
ED 2149 -8.985784
ED 2150 13.148086
ED 2151 17.496947
ED 2152 -3.295267
ED 2153 -2.152102
ED 2154 -4.832571
ED 2155 -13.583081
ED 2156 -4.313990
ED 2157 6.909609
ED 2158 2.468000
ED 2159 10.504131
ED 2160 -7.676567
ED 2161 -7.541703
ED 2162 -9.394862
ED 2163 3.487778
ED 2164 -18.490535
ED 2165 -0.525051
ED 2166 19.008115
ED 2167 -3.497226
ED 2168 -12.641711
ED 2169 -1.696898
ED 2170 11.550915
ED 2171 10.066271
ED 2172 -13.836719
ED 2173 7.385573
ED 2174 5.370725
ED 2175 -7.391676
ED 2176 2.644001
ED 2177 11.133103
ED 2178 4.233765
ED 2179 -2.120737
ED 2180 -6.716710
ED 2181 -9.304120
ED 2182 4.454132
ED 2183 4.225255
ED 2184 -19.161212
ED 2185 -10.666736
ED 2186 -6.281451
ED 2187 -2.466243
ED 2188 -0.568892
ED 2189 -12.920930
ED 2190 -1.843305
ED 2191 -18.838887
ED 2192 -10.175481
ED 2193 2.157173
ED 2194 12.663498
ED 2195 -7.321572
ED 2196 5.898068
ED 2197 -4.876467
ED 2198 -10.293670
ED 2199 11.637027
ED 2200 9.006143
ED 2201 -1.255825
ED 2202 8.442837
ED 2203 -4.178598
ED 2205 -3.409133
ED 2206 -2.763593
ED 2207 13.852307
ED 2208 2.140281
ED 2209 -0.896292
ED 2210 14.312723
ED 2211 0.939543
ED 2212 1.094976
ED 2213 1.362858
ED 2214 -7.700794
ED 2215 -2.010032
ED 2216 -21.218048
ED 2217 6.216518
ED 2218 7.723069
ED 2219 -7.251146
ED 2220 -10.466001
ED 2221 8.573088
ED 2222 0.572815
ED 2223 -17.288702
ED 2224 4.829105
ED 2225 -11.516531
ED 2226 -6.470601
ED 2227 -4.279868
ED 2228 -3.227670
ED 2229 -3.157718
ED 2230 3.438835
ED 2231 15.571195
ED 2232 -10.563702
ED 2233 10.371575
ED 2234 -4.792547
ED 2235 3.070716
ED 2236 9.100216
ED 2237 9.983700
ED 2238 -2.794397
ED 2239 -9.019661
ED 2240 -1.750733
ED 2241 10.374996
ED 2242 0.377246
ED 2243 -4.067394
ED 2244 -1.792184
ED 2245 5.775720
ED 2246 -2.123127
ED 2247 3.596617
ED 2248 16.531997
ED 2249 -1.240815
ED 2250 -2.987550
ED 2251 -11.965144
ED 2252 5.131017
ED 2253 10.244603
ED 2254 -13.537332
ED 2255 6.236628
ED 2256 -10.221719
ED 2257 3.259250
ED 2258 -7.348614
ED 2259 4.903412
ED 2260 -10.274451
ED 2261 -11.184557
ED 2262 -3.273722
ED 2263 7.841332
ED 2264 -5.924202
ED 2265 -20.117447
ED 2266 5.248569
ED 2267 10.975600
ED 2268 11.803887
ED 2269 6.675176
ED 2270 1.658232
ED 2271 2.206542
ED 2272 -14.721358
ED 2273 -15.743060
ED 2274 -16.981169
ED 2275 5.566935
ED 2276 0.518673
ED 2277 -7.443471
ED 2278 1.870923
ED 2279 -0.590179
ED 2280 0.714354
ED 2281 -1.749838
ED 2282 0.675298
ED 2283 9.952617
ED 2284 11.966277
ED 2285 0.012551
ED 2286 -7.802175
ED 2287 -16.021143
ED 2288 9.865291
ED 2289 11.020083
ED 2290 8.222496
ED 2291 -5.744841
ED 2292 -11.090101
ED 2293 1.240964
ED 2294 -1.212315
ED 2295 16.652081
ED 2296 -1.177849
ED 2297 -17.688057
ED 2298 0.257779
ED 2299 -1.245564
ED 2300 -1.736753
ED 2301 -6.552677
ED 2302 -14.628680
ED 2303 -11.328288
ED 2304 -8.272505
ED 2305 0.598774
ED 2306 11.842432
ED 2307 -8.463046
ED 2308 -3.281670
ED 2309 -0.474576
ED 2310 -2.266635
ED 2311 -0.587444
ED 2312 4.433356
ED 2313 24.454957
ED 2314 2.305042
ED 2315 -2.231913
ED 2316 -8.643129
ED 2317 14.176948
ED 2318 8.895236
ED 2319 -8.053540
ED 2320 8.247185
ED 2321 -13.384961
ED 2322 -2.624186
ED 2323 2.821654
ED 2324 -1.031539
ED 2325 -3.528461
ED 2326 0.139394
ED 2327 10.396454
ED 2328 -5.395893
ED 2329 -1.846757
ED 2330 -0.744932
ED 2331 -1.439571
ED 2332 8.771541
ED 2333 -11.454169
ED 2334 -15.009248
ED 2335 -12.321320
ED 2336 6.173514
ED 2337 12.942213
ED 2338 1.819995
ED 2339 -0.669509
ED 2340 -11.211629
ED 2341 -6.994187
ED 2342 -3.665459
ED 2343 9.655288
ED 2344 -0.001416
ED 2345 -2.995755
ED 2346 0.350427
ED 2347 -11.777439
ED 2348 4.077649
ED 2349 -1.694869
ED 2351 10.409546
ED 2352 2.837608
ED 2353 7.682847
ED 2354 4.100316
ED 2355 -0.756126
ED 2356 -4.327561
ED 2357 -1.229745
ED 2358 -4.847052
ED 2359 -7.946152
ED 2360 -11.329581
ED 2361 -2.543075
ED 2362 -4.105022
ED 2363 6.199502
ED 2364 1.342870
ED 2365 3.020479
ED 2366 -14.388717
ED 2367 0.446906
ED 2368 -13.179343
ED 2369 5.517041
ED 2370 9.085539
ED 2371 2.502809
ED 2372 -2.914385
ED 2373 -8.072362
ED 2374 -1.756229
ED 2375 -14.346144
ED 2376 -5.071604
ED 2377 2.355349
ED 2378 -2.925865
ED 2379 7.424017
ED 2380 -10.742556
ED 2381 -7.859586
ED 2382 -16.098734
ED 2383 -5.951640
ED 2384 -1.149384
ED 2385 -9.848413
ED 2386 -7.608238
ED 2387 3.055114
ED 2388 -0.764151
ED 2389 -13.529144
ED 2390 11.540169
ED 2391 4.898735
ED 2392 -5.815484
ED 2393 8.300999
ED 2394 -2.868025
ED 2395 -16.407338
ED 2396 -8.900746
ED 2397 4.054141
ED 2398 -11.591590
ED 2399 -0.672618
ED 2400 -13.693104
ED 2401 7.091464
ED 2402 5.694577
ED 2403 -11.076731
ED 2404 15.178093
ED 2405 -11.043725
ED 2406 -3.558961
ED 2407 4.790879
ED 2408 -12.004843
ED 2409 -6.868199
ED 2410 1.644237
ED 2411 -2.068389
ED 2412 -5.921225
ED 2413 -3.471164
ED 2414 -0.942393
ED 2415 -14.101047
ED 2416 -1.047147
ED 2417 -2.411183
ED 2418 -11.582957
ED 2419 9.165953
ED 2420 -12.443108
ED 2421 19.961054
ED 2422 8.684598
ED 2423 4.769345
ED 2424 7.171025
ED 2425 4.672386
ED 2426 -1.681673
ED 2427 -4.193235
ED 2428 -6.982733
ED 2429 -9.645009
ED 2430 3.032900
ED 2431 7.294637
ED 2432 -0.571373
ED 2433 3.810800
ED 2434 -1.957672
ED 2435 -0.866057
ED 2436 0.359894
ED 2437 9.463865
ED 2438 1.090453
ED 2439 -9.880987
ED 2440 -4.118858
ED 2441 -11.164505
ED 2442 3.961491
ED 2443 9.695058
ED 2444 -1.787597
ED 2445 -8.281731
ED 2446 0.891451
ED 2447 -1.622101
ED 2448 -7.068993
ED 2449 -2.180675
ED 2450 -17.426475
ED 2451 -0.581044
ED 2452 -5.358541
ED 2453 3.989847
ED 2454 1.272291
ED 2455 -2.039697
ED 2456 8.543571
ED 2457 -0.494412
ED 2458 -0.346778
ED 2459 5.230198
ED 2460 10.210604
ED 2461 -10.906668
ED 2462 8.565301
ED 2463 -14.812008
ED 2464 8.564240
ED 2465 2.956715
ED 2466 10.512290
ED 2467 -0.482061
ED 2468 -14.033613
ED 2469 0.193463
ED 2470 -1.479193
ED 2471 -16.353284
ED 2472 6.626837
ED 2473 6.448072
ED 2474 -4.949761
ED 2475 -9.918355
ED 2476 3.099061
ED 2477 18.930033
ED 2478 1.885269
ED 2479 -16.836444
ED 2480 -0.383072
ED 2481 -2.940096
ED 2482 2.521198
ED 2483 1.675717
ED 2484 5.973082
ED 2485 9.310618
ED 2486 24.721523
ED 2487 0.090140
ED 2488 10.824420
ED 2489 -2.524493
ED 2490 -10.278860
ED 2491 -3.855808
ED 2492 15.829315
ED 2493 -5.114629
ED 2494 9.366458
ED 2495 -3.748874
ED 2496 1.826763
ED 2497 -4.882138
ED 2498 -0.924707
ED 2499 -10.905405
ED 2500 -2.062824
ED 2501 2.850214
ED 2502 4.461685
ED 2503 6.014936
ED 2504 -11.469081
ED 2505 1.500972
ED 2506 -3.831445
ED 2507 4.466982
ED 2508 -6.883808
ED 2509 -6.990818
ED 2510 2.184063
ED 2511 2.190502
ED 2512 10.324428
ED 2513 3.954133
