ED ID NormlizedTimeoffset
ED 519 -1.696639
ED 520 2.416028
ED 521 -0.296598
ED 522 0.188506
ED 523 1.746814
ED 524 1.554122
ED 525 -0.193729
ED 526 -1.269221
ED 527 0.935160
ED 528 1.925529
ED 529 -2.112749
ED 530 -1.101011
ED 531 -1.467494
ED 532 -0.865460
ED 533 -1.994323
ED 534 -2.300972
ED 535 -1.866643
ED 536 -2.700512
ED 537 -1.263780
ED 538 -2.167654
ED 539 -0.640178
ED 540 -0.572337
ED 541 -1.980084
ED 542 -0.347504
ED 543 1.620646
ED 544 -1.364028
ED 545 0.017549
ED 546 -0.809680
ED 547 -1.469582
ED 548 -1.374748
ED 549 -0.124590
ED 550 -0.386185
ED 551 2.170987
ED 552 -1.733318
ED 553 -0.738146
ED 554 -0.239466
ED 555 2.120260
ED 556 -2.826781
ED 557 -1.126384
ED 558 -0.449681
ED 559 -0.287975
ED 560 1.686888
ED 561 0.702122
ED 562 -1.332094
ED 563 -1.294293
ED 564 0.310749
ED 565 1.577097
ED 566 -1.161737
ED 567 -0.726371
ED 568 -2.907727
ED 569 -2.361711
ED 570 1.580857
ED 571 -0.176301
ED 572 -3.174325
ED 573 -2.135135
ED 574 -0.664332
ED 575 -0.492214
ED 576 3.269523
ED 577 -0.826629
ED 578 -1.666480
ED 579 -0.654760
ED 580 -1.371626
ED 581 1.275408
ED 582 -0.325671
ED 583 -0.103445
ED 584 0.003924
ED 585 -1.831244
ED 586 -1.226500
ED 587 0.052095
ED 588 2.046658
ED 589 0.331920
ED 590 0.821101
ED 591 1.358554
ED 592 -0.274071
ED 593 1.299200
ED 594 -0.290390
ED 595 1.229407
ED 596 0.050820
ED 597 0.314837
ED 598 -1.101252
ED 599 -0.625668
ED 600 -0.526581
ED 601 -1.524418
ED 602 -2.020867
ED 603 0.765545
ED 604 0.908961
ED 605 -2.480755
ED 606 2.530055
ED 607 -1.420139
ED 608 -0.556137
ED 609 -0.276280
ED 610 -0.253810
ED 611 -1.634578
ED 612 -2.929240
ED 613 -1.833531
ED 614 0.751338
ED 615 -1.668249
ED 616 -1.349730
ED 617 0.413349
ED 618 -2.791878
ED 619 -1.429290
ED 620 -0.385294
ED 621 -1.339992
ED 622 0.702730
ED 623 -0.777978
ED 624 0.603021
ED 625 -1.486538
ED 626 -0.974809
ED 627 0.825430
ED 628 0.846331
ED 629 2.723023
ED 630 -1.110802
ED 631 0.058984
ED 632 -1.656550
ED 633 2.718233
ED 634 1.524780
ED 635 2.988217
ED 636 1.133808
ED 637 1.174250
ED 638 0.568592
ED 639 -0.656692
ED 640 1.116782
ED 641 -1.341043
ED 642 1.136553
ED 643 1.496461
ED 644 2.198983
ED 645 1.344066
ED 646 -1.275968
ED 647 0.197911
ED 648 -0.461091
ED 649 2.604728
ED 650 1.124329
ED 651 0.743516
ED 652 -1.182840
ED 653 -1.176603
ED 654 -0.343558
ED 655 -0.098755
ED 656 -2.145094
ED 657 0.351608
ED 658 -0.342500
ED 659 2.406083
ED 660 0.564128
ED 661 1.306557
ED 662 0.733276
ED 663 2.252450
ED 664 2.335096
ED 665 1.321178
ED 666 -0.105964
ED 667 -4.139052
ED 668 -2.073531
ED 669 3.125266
ED 670 -1.303820
ED 671 -2.110439
ED 672 -0.310977
ED 673 -0.391637
ED 674 1.137821
ED 675 1.892868
ED 676 -1.972741
ED 677 -0.806694
ED 678 -1.827171
ED 679 -0.011165
ED 680 -0.199413
ED 681 -1.543297
ED 682 -1.176846
ED 683 -2.554055
ED 684 1.993181
ED 685 0.039412
